machine,time,minute,value,x_px,y_px
0041,15:08,908,-4267,196,278
0041,15:27,927,-6044,206,298
0041,15:45,945,-711,216,238
0041,16:08,968,1379,228,214
0041,16:27,987,-356,238,234
0041,16:46,1006,-1956,248,252
0041,17:05,1025,-1422,258,246
0041,17:28,1048,-3200,270,266
0041,17:47,1067,-4800,280,284
0041,18:06,1086,-6222,290,300
0041,18:25,1105,-8000,300,320
0041,18:47,1127,-9778,312,340
0041,19:06,1146,-11022,322,354
0041,19:25,1165,-12978,332,376
0041,19:44,1184,-14578,342,394
0041,20:07,1207,-15822,354,408
0041,20:26,1226,-13689,364,384
0041,20:45,1245,-15111,374,400
0041,21:08,1268,-15289,386,402
0041,23:16,1396,-15289,454,402
0042,08:54,534,0,0,230
0042,09:06,546,0,6,230
0042,09:17,557,0,12,230
0042,09:25,565,0,16,230
0042,09:36,576,0,22,230
0042,09:47,587,0,28,230
0042,09:55,595,0,32,230
0042,10:06,606,0,38,230
0042,10:14,614,0,42,230
0042,10:25,625,0,48,230
0042,10:37,637,0,54,230
0042,10:44,644,0,58,230
0042,10:56,656,0,64,230
0042,11:07,667,0,70,230
0042,11:15,675,0,74,230
0042,11:26,686,0,80,230
0042,11:33,693,0,84,230
0042,11:45,705,0,90,230
0042,11:56,716,0,96,230
0042,12:04,724,0,100,230
0042,12:15,735,0,106,230
0042,12:27,747,0,112,230
0042,12:34,754,0,116,230
0042,12:46,766,-889,122,250
0042,13:05,785,948,132,208
0042,13:24,804,2069,142,182
0042,13:47,827,517,154,218
0042,14:06,846,-800,164,248
0042,14:26,866,-2578,174,288
0042,14:45,885,-2222,184,280
0042,15:08,908,-3556,196,310
0042,15:27,927,-5067,206,344
0042,15:45,945,-5956,216,364
0042,16:08,968,-5244,228,348
0042,16:27,987,-5867,238,362
0042,23:16,1396,-5867,454,362
0043,08:54,534,0,0,230
0043,09:06,546,0,6,230
0043,09:17,557,0,12,230
0043,09:25,565,0,16,230
0043,09:36,576,0,22,230
0043,09:47,587,0,28,230
0043,09:55,595,0,32,230
0043,10:06,606,0,38,230
0043,10:14,614,0,42,230
0043,10:25,625,0,48,230
0043,10:37,637,0,54,230
0043,10:44,644,0,58,230
0043,10:56,656,-533,64,236
0043,11:07,667,-1067,70,242
0043,11:26,686,-2844,80,262
0043,11:45,705,-4267,90,278
0043,12:04,724,-5689,100,294
0043,12:27,747,-6756,112,306
0043,12:46,766,-8356,122,324
0043,13:05,785,-9600,132,338
0043,13:24,804,-9600,142,338
0043,14:06,846,-10844,164,352
0043,14:26,866,-11022,174,354
0043,14:45,885,-11733,184,362
0043,15:08,908,-12622,196,372
0043,15:27,927,-14222,206,390
0043,15:45,945,-13867,216,386
0043,16:08,968,-9067,228,332
0043,16:27,987,-2844,238,262
0043,16:46,1006,-3911,248,274
0043,17:05,1025,-5333,258,290
0043,17:28,1048,-6400,270,302
0043,18:25,1105,-7111,300,310
0043,18:47,1127,-7111,312,310
0043,20:26,1226,-7644,364,316
0043,20:45,1245,-8000,374,320
0043,23:16,1396,-8000,454,320
0044,08:54,534,0,0,240
0044,09:06,546,0,6,240
0044,09:17,557,0,12,240
0044,09:25,565,0,16,240
0044,09:36,576,0,22,240
0044,09:47,587,0,28,240
0044,09:55,595,0,32,240
0044,10:06,606,0,38,240
0044,10:14,614,0,42,240
0044,10:25,625,0,48,240
0044,10:37,637,0,54,240
0044,10:44,644,0,58,240
0044,10:56,656,0,64,240
0044,11:07,667,0,70,240
0044,11:15,675,0,74,240
0044,11:26,686,-255,80,242
0044,11:45,705,-766,90,246
0044,12:04,724,-1277,100,250
0044,12:27,747,4215,112,206
0044,12:46,766,10661,122,154
0044,13:05,785,16364,132,108
0044,13:24,804,21322,142,68
0044,14:06,846,21074,164,70
0044,14:26,866,20083,174,78
0044,14:45,885,20826,184,72
0044,15:08,908,19835,196,80
0044,15:27,927,20083,206,78
0044,15:45,945,18595,216,90
0044,16:08,968,17851,228,96
0044,16:27,987,17603,238,98
0044,16:46,1006,17355,248,100
0044,17:05,1025,16860,258,104
0044,17:28,1048,16116,270,110
0044,19:25,1165,15620,332,114
0044,23:16,1396,15620,454,114
0045,08:54,534,0,0,230
0045,09:06,546,0,6,230
0045,09:17,557,0,12,230
0045,09:25,565,0,16,230
0045,09:36,576,0,22,230
0045,09:47,587,0,28,230
0045,09:55,595,0,32,230
0045,10:06,606,0,38,230
0045,10:14,614,0,42,230
0045,10:25,625,0,48,230
0045,10:37,637,0,54,230
0045,10:44,644,0,58,230
0045,10:56,656,0,64,230
0045,11:07,667,0,70,230
0045,11:15,675,0,74,230
0045,11:26,686,-356,80,238
0045,12:27,747,-1867,112,272
0045,12:46,766,-3378,122,306
0045,13:05,785,-2311,132,282
0045,13:24,804,-2311,142,282
0045,13:47,827,-2933,154,296
0045,14:26,866,-2933,174,296
0045,14:45,885,-3467,184,308
0045,15:08,908,-3822,196,316
0045,15:27,927,-5600,206,356
0045,15:45,945,-7022,216,388
0045,16:08,968,-3022,228,298
0045,16:27,987,-4711,238,336
0045,16:46,1006,-5956,248,364
0045,17:05,1025,-7289,258,394
0045,17:28,1048,-5067,270,344
0045,17:47,1067,-6578,280,378
0045,18:06,1086,-6756,290,382
0045,23:16,1396,-6756,454,382
0046,08:54,534,0,0,230
0046,09:06,546,0,6,230
0046,09:17,557,0,12,230
0046,09:25,565,0,16,230
0046,09:36,576,0,22,230
0046,09:47,587,0,28,230
0046,09:55,595,0,32,230
0046,10:06,606,0,38,230
0046,10:14,614,0,42,230
0046,10:25,625,0,48,230
0046,10:37,637,0,54,230
0046,10:44,644,0,58,230
0046,10:56,656,0,64,230
0046,11:07,667,2414,70,202
0046,11:26,686,3103,80,194
0046,11:45,705,1897,90,208
0046,12:04,724,517,100,224
0046,12:27,747,-1244,112,244
0046,12:46,766,-356,122,234
0046,13:05,785,5000,132,172
0046,13:24,804,3793,142,186
0046,13:47,827,2069,154,206
0046,14:06,846,1724,164,210
0046,14:26,866,4310,174,180
0046,14:45,885,4310,184,180
0046,15:08,908,2931,196,196
0046,15:27,927,6379,206,156
0046,15:45,945,5862,216,162
0046,16:08,968,6207,228,158
0046,16:27,987,10172,238,112
0046,17:05,1025,11897,258,92
0046,17:28,1048,17586,270,26
0046,18:06,1086,18793,290,12
0046,18:25,1105,18448,300,16
0046,20:07,1207,18103,354,20
0046,23:16,1396,18103,454,20
0047,08:54,534,0,0,230
0047,09:06,546,0,6,230
0047,09:17,557,0,12,230
0047,09:25,565,0,16,230
0047,09:36,576,0,22,230
0047,09:47,587,0,28,230
0047,09:55,595,0,32,230
0047,10:06,606,0,38,230
0047,10:14,614,0,42,230
0047,10:25,625,0,48,230
0047,10:37,637,0,54,230
0047,10:44,644,0,58,230
0047,10:56,656,0,64,230
0047,11:07,667,-356,70,234
0047,11:26,686,-711,80,238
0047,11:45,705,-1244,90,244
0047,12:04,724,-2311,100,256
0047,12:27,747,-3911,112,274
0047,12:46,766,0,122,230
0047,13:05,785,-1067,132,242
0047,13:24,804,-3022,142,264
0047,13:47,827,-4622,154,282
0047,14:06,846,-5867,164,296
0047,14:26,866,-6756,174,306
0047,14:45,885,-8356,184,324
0047,15:08,908,-9600,196,338
0047,15:27,927,-10667,206,350
0047,15:45,945,-12089,216,366
0047,16:08,968,-12978,228,376
0047,16:27,987,-13333,238,380
0047,16:46,1006,-11378,248,358
0047,17:05,1025,-12622,258,372
0047,17:28,1048,-12267,270,368
0047,17:47,1067,-12622,280,372
0047,18:06,1086,-13867,290,386
0047,18:25,1105,-15111,300,400
0047,18:47,1127,-15822,312,408
0047,19:06,1146,-14044,322,388
0047,19:25,1165,-11200,332,356
0047,19:44,1184,-10844,342,352
0047,20:07,1207,-11022,354,354
0047,20:26,1226,-11556,364,360
0047,21:45,1305,-11911,406,364
0047,22:04,1324,-12267,416,368
0047,23:16,1396,-12267,454,368
0048,08:54,534,0,0,230
0048,09:06,546,0,6,230
0048,09:17,557,0,12,230
0048,09:25,565,0,16,230
0048,09:36,576,0,22,230
0048,09:47,587,0,28,230
0048,09:55,595,0,32,230
0048,10:06,606,0,38,230
0048,10:14,614,0,42,230
0048,10:25,625,0,48,230
0048,10:37,637,0,54,230
0048,10:44,644,0,58,230
0048,10:56,656,0,64,230
0048,11:07,667,0,70,230
0048,11:15,675,0,74,230
0048,11:26,686,0,80,230
0048,11:33,693,0,84,230
0048,11:45,705,0,90,230
0048,11:56,716,0,96,230
0048,12:04,724,0,100,230
0048,12:15,735,0,106,230
0048,12:27,747,-178,112,234
0048,13:24,804,-444,142,240
0048,14:06,846,-533,164,242
0048,14:26,866,-1067,174,254
0048,14:45,885,-1333,184,260
0048,15:08,908,-1956,196,274
0048,15:27,927,-2044,206,276
0048,15:45,945,-2667,216,290
0048,16:08,968,-3378,228,306
0048,16:27,987,-5067,238,344
0048,16:46,1006,-4089,248,322
0048,17:05,1025,-4889,258,340
0048,17:28,1048,-5600,270,356
0048,17:47,1067,-5956,280,364
0048,19:25,1165,-6222,332,370
0048,23:16,1396,-6222,454,370
0049,08:54,534,0,0,230
0049,09:06,546,0,6,230
0049,09:17,557,0,12,230
0049,09:25,565,0,16,230
0049,09:36,576,0,22,230
0049,09:47,587,0,28,230
0049,09:55,595,0,32,230
0049,10:06,606,-178,38,232
0049,10:25,625,1034,48,218
0049,10:37,637,690,54,222
0049,10:56,656,-533,64,236
0049,11:07,667,-889,70,240
0049,11:26,686,-2667,80,260
0049,11:45,705,-4267,90,278
0049,12:04,724,-5156,100,288
0049,12:27,747,0,112,230
0049,12:46,766,2586,122,200
0049,13:05,785,1724,132,210
0049,13:24,804,517,142,224
0049,13:47,827,345,154,226
0049,14:06,846,0,164,230
0049,14:45,885,-1244,184,244
0049,15:08,908,-2311,196,256
0049,15:27,927,-3556,206,270
0049,15:45,945,-4622,216,282
0049,16:08,968,-4978,228,286
0049,16:27,987,0,238,230
0049,16:46,1006,-1067,248,242
0049,17:05,1025,-2133,258,254
0049,17:28,1048,-178,270,232
0049,17:47,1067,-1067,280,242
0049,18:06,1086,4138,290,182
0049,18:25,1105,8276,300,134
0049,18:47,1127,13621,312,72
0049,19:06,1146,15000,322,56
0049,19:25,1165,15862,332,46
0049,19:44,1184,15345,342,52
0049,20:07,1207,14828,354,58
0049,20:26,1226,14310,364,64
0049,23:16,1396,14310,454,64
0050,08:54,534,0,0,230
0050,09:06,546,0,6,230
0050,09:17,557,0,12,230
0050,09:25,565,0,16,230
0050,09:36,576,0,22,230
0050,09:47,587,0,28,230
0050,09:55,595,0,32,230
0050,10:06,606,0,38,230
0050,10:14,614,0,42,230
0050,10:25,625,0,48,230
0050,10:37,637,0,54,230
0050,10:44,644,0,58,230
0050,10:56,656,-711,64,246
0050,11:07,667,-978,70,252
0050,12:04,724,-1067,100,254
0050,12:27,747,-2756,112,292
0050,12:46,766,-3111,122,300
0050,13:47,827,-533,154,242
0050,14:06,846,0,164,230
0050,14:26,866,172,174,226
0050,14:45,885,-1156,184,256
0050,15:08,908,-1956,196,274
0050,15:27,927,-2844,206,294
0050,15:45,945,-3200,216,302
0050,16:08,968,-3378,228,306
0050,16:27,987,-4800,238,338
0050,16:46,1006,-6133,248,368
0050,17:05,1025,-7200,258,392
0050,17:28,1048,-8533,270,422
0050,17:47,1067,-9689,280,448
0050,18:06,1086,-9778,290,450
0050,18:25,1105,-9156,300,436
0050,18:47,1127,-3200,312,302
0050,19:06,1146,-3822,322,316
0050,19:25,1165,2931,332,162
0050,19:44,1184,9569,342,8
0050,20:07,1207,9224,354,16
0050,20:26,1226,8966,364,22
0050,20:45,1245,8190,374,40
0050,23:16,1396,8190,454,40
0051,08:54,534,0,0,230
0051,09:06,546,0,6,230
0051,09:17,557,0,12,230
0051,09:25,565,0,16,230
0051,09:36,576,0,22,230
0051,09:47,587,0,28,230
0051,09:55,595,0,32,230
0051,10:06,606,0,38,230
0051,10:14,614,0,42,230
0051,10:25,625,-178,48,232
0051,10:37,637,-711,54,238
0051,11:07,667,-1067,70,242
0051,11:26,686,-1244,80,244
0051,11:45,705,-2489,90,258
0051,12:04,724,-2667,100,260
0051,12:27,747,-3200,112,266
0051,12:46,766,-4622,122,282
0051,13:05,785,-4089,132,276
0051,13:24,804,-2133,142,254
0051,13:47,827,-3378,154,268
0051,14:06,846,-4622,164,282
0051,14:26,866,-6400,174,302
0051,14:45,885,-7822,184,318
0051,15:08,908,-9067,196,332
0051,15:27,927,-10667,206,350
0051,15:45,945,-8178,216,322
0051,16:08,968,-8533,228,326
0051,16:27,987,-10311,238,346
0051,16:46,1006,-11022,248,354
0051,17:05,1025,-11378,258,358
0051,17:28,1048,-11733,270,362
0051,17:47,1067,-12089,280,366
0051,18:25,1105,-12267,300,368
0051,19:06,1146,-10133,322,344
0051,19:25,1165,-6400,332,302
0051,19:44,1184,-3911,342,274
0051,20:07,1207,-4622,354,282
0051,20:26,1226,-5511,364,292
0051,20:45,1245,-6222,374,300
0051,21:08,1268,-2311,386,256
0051,21:27,1287,-2667,396,260
0051,23:16,1396,-2667,454,260
0052,08:54,534,0,0,230
0052,09:06,546,0,6,230
0052,09:17,557,0,12,230
0052,09:25,565,0,16,230
0052,09:36,576,0,22,230
0052,09:47,587,0,28,230
0052,09:55,595,0,32,230
0052,10:06,606,0,38,230
0052,10:14,614,0,42,230
0052,10:25,625,0,48,230
0052,10:37,637,0,54,230
0052,10:44,644,0,58,230
0052,10:56,656,0,64,230
0052,11:07,667,0,70,230
0052,11:15,675,0,74,230
0052,11:26,686,-178,80,232
0052,12:04,724,2241,100,204
0052,12:27,747,862,112,220
0052,12:46,766,-356,122,234
0052,13:05,785,3103,132,194
0052,13:24,804,6897,142,150
0052,13:47,827,5690,154,164
0052,14:06,846,4828,164,174
0052,14:26,866,3966,174,184
0052,14:45,885,4483,184,178
0052,15:08,908,5517,196,166
0052,15:27,927,3793,206,186
0052,15:45,945,3621,216,188
0052,16:27,987,2759,238,198
0052,16:46,1006,1379,248,214
0052,17:05,1025,345,258,226
0052,17:47,1067,-533,280,236
0052,18:47,1127,-889,312,240
0052,20:45,1245,-1244,374,244
0052,21:08,1268,2586,386,200
0052,21:27,1287,11207,396,100
0052,21:45,1305,12069,406,90
0052,23:16,1396,12069,454,90
0053,08:54,534,0,0,230
0053,09:06,546,0,6,230
0053,09:17,557,0,12,230
0053,09:25,565,0,16,230
0053,09:36,576,0,22,230
0053,09:47,587,0,28,230
0053,09:55,595,0,32,230
0053,10:06,606,0,38,230
0053,10:14,614,0,42,230
0053,10:25,625,0,48,230
0053,10:37,637,0,54,230
0053,10:44,644,0,58,230
0053,10:56,656,0,64,230
0053,11:07,667,0,70,230
0053,11:15,675,0,74,230
0053,11:26,686,-1156,80,256
0053,11:45,705,2672,90,168
0053,12:04,724,1552,100,194
0053,12:27,747,5086,112,112
0053,12:46,766,3879,122,140
0053,13:05,785,6121,132,88
0053,13:24,804,5086,142,112
0053,13:47,827,6897,154,70
0053,14:06,846,6293,164,84
0053,14:26,866,6207,174,86
0053,14:45,885,5086,184,112
0053,15:08,908,4224,196,132
0053,15:27,927,3707,206,144
0053,15:45,945,2672,216,168
0053,16:08,968,1897,228,186
0053,16:27,987,948,238,208
0053,16:46,1006,-89,248,232
0053,17:05,1025,-711,258,246
0053,17:28,1048,-1422,270,262
0053,17:47,1067,-2044,280,276
0053,18:06,1086,-2311,290,282
0053,18:47,1127,-2667,312,290
0053,20:45,1245,-3644,374,312
0053,21:08,1268,-4533,386,332
0053,23:16,1396,-4533,454,332
0054,08:54,534,0,0,230
0054,09:06,546,0,6,230
0054,09:17,557,0,12,230
0054,09:25,565,0,16,230
0054,09:36,576,0,22,230
0054,09:47,587,0,28,230
0054,09:55,595,0,32,230
0054,10:06,606,0,38,230
0054,10:14,614,0,42,230
0054,10:25,625,0,48,230
0054,10:37,637,0,54,230
0054,10:44,644,0,58,230
0054,10:56,656,0,64,230
0054,11:07,667,0,70,230
0054,11:15,675,0,74,230
0054,11:26,686,0,80,230
0054,11:33,693,0,84,230
0054,11:45,705,0,90,230
0054,11:56,716,0,96,230
0054,12:04,724,0,100,230
0054,12:15,735,0,106,230
0054,12:27,747,0,112,230
0054,12:34,754,0,116,230
0054,12:46,766,-889,122,240
0054,13:05,785,2586,132,200
0054,13:24,804,3793,142,186
0054,13:47,827,5172,154,170
0054,14:06,846,7414,164,144
0054,14:26,866,5690,174,164
0054,14:45,885,10172,184,112
0054,15:08,908,13621,196,72
0054,15:27,927,13966,206,68
0054,16:27,987,13621,238,72
0054,16:46,1006,13276,248,76
0054,17:05,1025,12931,258,80
0054,17:28,1048,13103,270,78
0054,17:47,1067,12069,280,90
0054,18:06,1086,11034,290,102
0054,18:25,1105,9483,300,120
0054,18:47,1127,11552,312,96
0054,19:06,1146,10517,322,108
0054,19:25,1165,10172,332,112
0054,19:44,1184,10172,342,112
0054,20:07,1207,9828,354,116
0054,20:26,1226,12069,364,90
0054,20:45,1245,12069,374,90
0054,23:16,1396,12069,454,90
0055,08:54,534,0,0,230
0055,09:06,546,0,6,230
0055,09:17,557,0,12,230
0055,09:25,565,0,16,230
0055,09:36,576,0,22,230
0055,09:47,587,0,28,230
0055,09:55,595,0,32,230
0055,10:06,606,0,38,230
0055,10:14,614,0,42,230
0055,10:25,625,0,48,230
0055,10:37,637,0,54,230
0055,10:44,644,0,58,230
0055,10:56,656,1207,64,202
0055,11:07,667,2845,70,164
0055,11:26,686,4310,80,130
0055,11:45,705,2759,90,166
0055,12:04,724,1897,100,186
0055,13:05,785,2500,132,172
0055,13:24,804,9741,142,4
0055,13:47,827,9052,154,20
0055,14:06,846,8448,164,34
0055,14:45,885,7586,184,54
0055,15:27,927,7586,206,54
0055,15:45,945,6552,216,78
0055,16:08,968,5345,228,106
0055,16:27,987,3707,238,144
0055,16:46,1006,3103,248,158
0055,17:05,1025,2845,258,164
0055,17:47,1067,2586,280,170
0055,18:06,1086,1638,290,192
0055,18:47,1127,1207,312,202
0055,19:06,1146,345,322,222
0055,19:44,1184,86,342,228
0055,23:16,1396,86,454,228
0056,08:54,534,0,0,230
0056,09:06,546,0,6,230
0056,09:17,557,0,12,230
0056,09:25,565,0,16,230
0056,09:36,576,0,22,230
0056,09:47,587,0,28,230
0056,09:55,595,0,32,230
0056,10:06,606,-178,38,232
0056,10:25,625,3103,48,194
0056,10:37,637,7759,54,140
0056,10:56,656,7241,64,146
0056,11:45,705,7069,90,148
0056,12:04,724,6897,100,150
0056,12:46,766,6724,122,152
0056,13:05,785,6379,132,156
0056,13:47,827,6207,154,158
0056,14:06,846,4828,164,174
0056,14:26,866,3621,174,188
0056,14:45,885,7241,184,146
0056,15:08,908,6379,196,156
0056,15:27,927,5517,206,166
0056,15:45,945,5000,216,172
0056,16:08,968,3966,228,184
0056,16:27,987,3276,238,192
0056,16:46,1006,2241,248,204
0056,17:05,1025,2069,258,206
0056,17:28,1048,1724,270,210
0056,17:47,1067,1207,280,216
0056,18:06,1086,1034,290,218
0056,18:25,1105,5000,300,172
0056,18:47,1127,8793,312,128
0056,19:06,1146,8448,322,132
0056,19:25,1165,7586,332,142
0056,19:44,1184,9655,342,118
0056,20:07,1207,13793,354,70
0056,20:26,1226,12931,364,80
0056,20:45,1245,11897,374,92
0056,21:08,1268,14483,386,62
0056,21:27,1287,12931,396,80
0056,21:45,1305,12414,406,86
0056,23:16,1396,12414,454,86
0057,08:54,534,0,0,230
0057,09:06,546,0,6,230
0057,09:17,557,0,12,230
0057,09:25,565,0,16,230
0057,09:36,576,0,22,230
0057,09:47,587,0,28,230
0057,09:55,595,0,32,230
0057,10:06,606,0,38,230
0057,10:14,614,0,42,230
0057,10:25,625,0,48,230
0057,10:37,637,0,54,230
0057,10:44,644,0,58,230
0057,10:56,656,0,64,230
0057,11:07,667,0,70,230
0057,11:15,675,0,74,230
0057,11:26,686,0,80,230
0057,11:33,693,0,84,230
0057,11:45,705,0,90,230
0057,11:56,716,0,96,230
0057,12:04,724,-711,100,246
0057,12:27,747,-1600,112,266
0057,13:05,785,-2222,132,280
0057,13:24,804,-2933,142,296
0057,13:47,827,-3911,154,318
0057,14:06,846,-4089,164,322
0057,14:26,866,-5067,174,344
0057,14:45,885,-5689,184,358
0057,15:08,908,-6400,196,374
0057,15:27,927,-2578,206,288
0057,15:45,945,-3467,216,308
0057,16:08,968,-2222,228,280
0057,16:27,987,5948,238,92
0057,16:46,1006,5345,248,106
0057,17:05,1025,4741,258,120
0057,17:47,1067,4483,280,126
0057,18:47,1127,3534,312,148
0057,21:45,1305,3276,406,154
0057,23:16,1396,3276,454,154
0058,08:54,534,0,0,230
0058,09:06,546,0,6,230
0058,09:17,557,0,12,230
0058,09:25,565,0,16,230
0058,09:36,576,0,22,230
0058,09:47,587,0,28,230
0058,09:55,595,0,32,230
0058,10:06,606,0,38,230
0058,10:14,614,0,42,230
0058,10:25,625,0,48,230
0058,10:37,637,0,54,230
0058,10:44,644,0,58,230
0058,10:56,656,0,64,230
0058,11:07,667,0,70,230
0058,11:15,675,0,74,230
0058,11:26,686,0,80,230
0058,11:33,693,0,84,230
0058,11:45,705,0,90,230
0058,11:56,716,0,96,230
0058,12:04,724,-533,100,236
0058,12:27,747,-1422,112,246
0058,12:46,766,3793,122,186
0058,13:05,785,6552,132,154
0058,13:24,804,5000,142,172
0058,14:06,846,4310,164,180
0058,14:26,866,2931,174,196
0058,14:45,885,1897,184,208
0058,15:08,908,1207,196,216
0058,15:27,927,1379,206,214
0058,15:45,945,0,216,230
0058,16:08,968,1897,228,208
0058,16:27,987,7241,238,146
0058,16:46,1006,11207,248,100
0058,17:05,1025,15345,258,52
0058,17:28,1048,14483,270,62
0058,17:47,1067,13621,280,72
0058,18:06,1086,12759,290,82
0058,19:25,1165,12586,332,84
0058,19:44,1184,12069,342,90
0058,20:45,1245,11552,374,96
0058,21:08,1268,11379,386,98
0058,21:27,1287,11379,396,98
0058,21:45,1305,11207,406,100
0058,23:16,1396,11207,454,100
0059,08:54,534,0,0,230
0059,09:06,546,0,6,230
0059,09:17,557,0,12,230
0059,09:25,565,0,16,230
0059,09:36,576,0,22,230
0059,09:47,587,0,28,230
0059,09:55,595,0,32,230
0059,10:06,606,0,38,230
0059,10:14,614,0,42,230
0059,10:25,625,0,48,230
0059,10:37,637,0,54,230
0059,10:44,644,0,58,230
0059,10:56,656,0,64,230
0059,11:07,667,0,70,230
0059,11:15,675,0,74,230
0059,11:26,686,-178,80,232
0059,11:45,705,-1422,90,246
0059,12:04,724,-2489,100,258
0059,12:27,747,-2133,112,254
0059,12:46,766,-2311,122,256
0059,13:05,785,-1600,132,248
0059,13:24,804,5172,142,170
0059,13:47,827,8966,154,126
0059,14:06,846,8276,164,134
0059,14:26,866,7759,174,140
0059,14:45,885,6897,184,150
0059,15:08,908,5690,196,164
0059,15:27,927,5517,206,166
0059,15:45,945,5172,216,170
0059,16:08,968,7931,228,138
0059,16:27,987,12414,238,86
0059,16:46,1006,11552,248,96
0059,17:05,1025,11207,258,100
0059,17:28,1048,10862,270,104
0059,17:47,1067,10517,280,108
0059,19:25,1165,10345,332,110
0059,19:44,1184,10172,342,112
0059,21:45,1305,9828,406,116
0059,23:16,1396,9828,454,116
0060,08:54,534,0,0,240
0060,09:06,546,0,6,240
0060,09:17,557,0,12,240
0060,09:25,565,0,16,240
0060,09:36,576,0,22,240
0060,09:47,587,0,28,240
0060,09:55,595,0,32,240
0060,10:06,606,0,38,240
0060,10:14,614,0,42,240
0060,10:25,625,0,48,240
0060,10:37,637,0,54,240
0060,10:44,644,0,58,240
0060,10:56,656,0,64,240
0060,11:07,667,0,70,240
0060,11:15,675,0,74,240
0060,11:26,686,-766,80,246
0060,11:45,705,1736,90,226
0060,12:04,724,6694,100,186
0060,12:27,747,8678,112,170
0060,12:46,766,8182,122,174
0060,13:05,785,8678,132,170
0060,13:24,804,14876,142,120
0060,13:47,827,14876,154,120
0060,14:06,846,13884,164,128
0060,14:26,866,13140,174,134
0060,14:45,885,12893,184,136
0060,15:08,908,15372,196,116
0060,15:27,927,15124,206,118
0060,15:45,945,19587,216,82
0060,16:08,968,20826,228,72
0060,16:27,987,23058,238,54
0060,16:46,1006,23058,248,54
0060,17:05,1025,21570,258,66
0060,17:28,1048,20331,270,76
0060,17:47,1067,19587,280,82
0060,18:25,1105,20579,300,74
0060,18:47,1127,21074,312,70
0060,19:06,1146,25537,322,34
0060,19:25,1165,26033,332,30
0060,23:16,1396,26033,454,30
0061,08:54,534,0,0,230
0061,09:06,546,0,6,230
0061,09:17,557,0,12,230
0061,09:25,565,0,16,230
