machine,time,minute,value,x_px,y_px
0041,19:44,1184,-12978,342,376
0041,20:07,1207,-13511,354,382
0041,21:27,1287,-12444,396,370
0041,21:45,1305,-12622,406,372
0041,23:16,1396,-12622,454,372
0042,08:54,534,0,0,230
0042,09:06,546,0,6,230
0042,09:17,557,0,12,230
0042,09:25,565,0,16,230
0042,09:36,576,0,22,230
0042,09:47,587,0,28,230
0042,09:55,595,0,32,230
0042,10:06,606,0,38,230
0042,10:14,614,0,42,230
0042,10:25,625,0,48,230
0042,10:37,637,0,54,230
0042,10:44,644,0,58,230
0042,10:56,656,-89,64,232
0042,11:26,686,-178,80,234
0042,12:46,766,-889,122,250
0042,13:05,785,172,132,226
0042,13:24,804,-800,142,248
0042,13:47,827,-1600,154,266
0042,14:06,846,-2844,164,294
0042,14:26,866,-4444,174,330
0042,15:27,927,-5956,206,364
0042,15:45,945,-7467,216,398
0042,16:08,968,-8444,228,420
0042,16:27,987,-9067,238,434
0042,16:46,1006,-6933,248,386
0042,17:05,1025,-1244,258,258
0042,17:28,1048,-1600,270,266
0042,18:25,1105,-1956,300,274
0042,18:47,1127,-3289,312,304
0042,19:06,1146,-4622,322,334
0042,19:25,1165,-4711,332,336
0042,23:16,1396,-4711,454,336
0043,08:54,534,0,0,230
0043,09:06,546,0,6,230
0043,09:17,557,0,12,230
0043,09:25,565,0,16,230
0043,09:36,576,0,22,230
0043,09:47,587,0,28,230
0043,09:55,595,0,32,230
0043,10:06,606,0,38,230
0043,10:14,614,0,42,230
0043,10:25,625,0,48,230
0043,10:37,637,0,54,230
0043,10:44,644,0,58,230
0043,10:56,656,0,64,230
0043,11:07,667,0,70,230
0043,11:15,675,0,74,230
0043,11:26,686,0,80,230
0043,11:33,693,0,84,230
0043,11:45,705,0,90,230
0043,11:56,716,0,96,230
0043,12:04,724,0,100,230
0043,12:15,735,0,106,230
0043,12:27,747,0,112,230
0043,12:34,754,0,116,230
0043,12:46,766,0,122,230
0043,12:57,777,0,128,230
0043,13:05,785,0,132,230
0043,13:17,797,0,138,230
0043,13:24,804,0,142,230
0043,13:36,816,0,148,230
0043,13:47,827,0,154,230
0043,13:55,835,0,158,230
0043,14:06,846,0,164,230
0043,14:18,858,0,170,230
0043,14:26,866,0,174,230
0043,14:37,877,0,180,230
0043,14:45,885,0,184,230
0043,14:56,896,0,190,230
0043,15:08,908,0,196,230
0043,15:15,915,0,200,230
0043,15:27,927,0,206,230
0043,15:38,938,0,212,230
0043,15:45,945,0,216,230
0043,15:57,957,0,222,230
0043,16:08,968,0,228,230
0043,16:16,976,0,232,230
0043,16:27,987,0,238,230
0043,16:35,995,0,242,230
0043,16:46,1006,0,248,230
0043,16:57,1017,0,254,230
0043,17:05,1025,0,258,230
0043,17:16,1036,0,264,230
0043,17:28,1048,2069,270,182
0043,17:47,1067,1034,280,206
0043,18:06,1086,-89,290,232
0043,19:25,1165,4828,332,118
0043,19:44,1184,5259,342,108
0043,20:07,1207,5172,354,110
0043,20:26,1226,6293,364,84
0043,20:45,1245,8017,374,44
0043,21:08,1268,7845,386,48
0043,21:27,1287,7328,396,60
0043,23:16,1396,7328,454,60
0044,08:54,534,0,0,230
0044,09:06,546,0,6,230
0044,09:17,557,0,12,230
0044,09:25,565,0,16,230
0044,09:36,576,0,22,230
0044,09:47,587,0,28,230
0044,09:55,595,0,32,230
0044,10:06,606,0,38,230
0044,10:14,614,0,42,230
0044,10:25,625,0,48,230
0044,10:37,637,-178,54,234
0044,10:56,656,948,64,208
0044,11:07,667,517,70,218
0044,11:26,686,-1067,80,254
0044,11:45,705,-2578,90,288
0044,12:04,724,-3467,100,308
0044,12:27,747,-4267,112,326
0044,12:46,766,-267,122,236
0044,13:05,785,-889,132,250
0044,13:24,804,-978,142,252
0044,13:47,827,2672,154,168
0044,14:06,846,3621,164,146
0044,14:26,866,6293,174,84
0044,14:45,885,5603,184,100
0044,15:08,908,4741,196,120
0044,15:45,945,3621,216,146
0044,16:08,968,2759,228,166
0044,16:27,987,1897,238,186
0044,16:46,1006,1810,248,188
0044,17:05,1025,862,258,210
0044,17:28,1048,1207,270,202
0044,18:25,1105,776,300,212
0044,18:47,1127,345,312,222
0044,20:07,1207,172,354,226
0044,20:26,1226,-178,364,234
0044,21:27,1287,-356,396,238
0044,23:16,1396,-356,454,238
0045,08:54,534,0,0,230
0045,09:06,546,0,6,230
0045,09:17,557,0,12,230
0045,09:25,565,0,16,230
0045,09:36,576,0,22,230
0045,09:47,587,0,28,230
0045,09:55,595,0,32,230
0045,10:06,606,0,38,230
0045,10:14,614,0,42,230
0045,10:25,625,0,48,230
0045,10:37,637,0,54,230
0045,10:44,644,0,58,230
0045,10:56,656,0,64,230
0045,11:07,667,0,70,230
0045,11:15,675,0,74,230
0045,11:26,686,0,80,230
0045,11:33,693,0,84,230
0045,11:45,705,0,90,230
0045,11:56,716,0,96,230
0045,12:04,724,0,100,230
0045,12:15,735,0,106,230
0045,12:27,747,0,112,230
0045,12:34,754,0,116,230
0045,12:46,766,0,122,230
0045,12:57,777,0,128,230
0045,13:05,785,0,132,230
0045,13:17,797,0,138,230
0045,13:24,804,0,142,230
0045,13:36,816,0,148,230
0045,13:47,827,0,154,230
0045,13:55,835,0,158,230
0045,14:06,846,0,164,230
0045,14:18,858,0,170,230
0045,14:26,866,0,174,230
0045,14:45,885,-356,184,238
0045,23:16,1396,-356,454,238
0046,08:54,534,0,0,240
0046,09:06,546,0,6,240
0046,09:17,557,0,12,240
0046,09:25,565,0,16,240
0046,09:36,576,0,22,240
0046,09:47,587,0,28,240
0046,09:55,595,0,32,240
0046,10:06,606,0,38,240
0046,10:14,614,0,42,240
0046,10:25,625,0,48,240
0046,10:37,637,0,54,240
0046,10:44,644,0,58,240
0046,10:56,656,0,64,240
0046,11:07,667,-511,70,244
0046,11:26,686,5950,80,192
0046,11:45,705,5702,90,194
0046,12:04,724,4463,100,204
0046,12:27,747,3471,112,212
0046,12:46,766,3223,122,214
0046,13:05,785,2975,132,216
0046,13:47,827,2727,154,218
0046,14:06,846,7934,164,176
0046,14:26,866,12645,174,138
0046,14:45,885,11405,184,148
0046,15:08,908,10909,196,152
0046,15:27,927,13388,206,132
0046,15:45,945,12149,216,142
0046,16:08,968,12893,228,136
0046,16:27,987,13636,238,130
0046,16:46,1006,12397,248,140
0046,17:05,1025,11653,258,146
0046,17:28,1048,10661,270,154
0046,18:25,1105,11405,300,148
0046,18:47,1127,17107,312,102
0046,19:06,1146,16116,322,110
0046,19:25,1165,17107,332,102
0046,19:44,1184,19835,342,80
0046,20:07,1207,18595,354,90
0046,20:26,1226,20331,364,76
0046,20:45,1245,21570,374,66
0046,23:16,1396,21570,454,66
0047,08:54,534,0,0,230
0047,09:06,546,0,6,230
0047,09:17,557,0,12,230
0047,09:25,565,0,16,230
0047,09:36,576,0,22,230
0047,09:47,587,0,28,230
0047,09:55,595,0,32,230
0047,10:06,606,0,38,230
0047,10:14,614,0,42,230
0047,10:25,625,0,48,230
0047,10:37,637,0,54,230
0047,10:44,644,0,58,230
0047,10:56,656,0,64,230
0047,11:07,667,0,70,230
0047,11:15,675,0,74,230
0047,11:26,686,-356,80,234
0047,11:45,705,-1778,90,250
0047,12:04,724,-2311,100,256
0047,12:27,747,-3733,112,272
0047,12:46,766,-4800,122,284
0047,13:05,785,-1244,132,244
0047,13:24,804,-2667,142,260
0047,13:47,827,-4267,154,278
0047,14:06,846,-5511,164,292
0047,14:26,866,-7111,174,310
0047,14:45,885,-7822,184,318
0047,15:08,908,-8356,196,324
0047,15:27,927,-8533,206,326
0047,16:08,968,-9422,228,336
0047,16:27,987,-10489,238,348
0047,16:46,1006,-8178,248,322
0047,17:05,1025,-9067,258,332
0047,17:28,1048,-2311,270,256
0047,17:47,1067,-3556,280,270
0047,18:06,1086,-4978,290,286
0047,18:25,1105,-6400,300,302
0047,19:25,1165,-5867,332,296
0047,19:44,1184,-6933,342,308
0047,20:07,1207,-7467,354,314
0047,23:16,1396,-7467,454,314
0048,08:54,534,0,0,230
0048,09:06,546,0,6,230
0048,09:17,557,0,12,230
0048,09:25,565,0,16,230
0048,09:36,576,0,22,230
0048,09:47,587,0,28,230
0048,09:55,595,0,32,230
0048,10:06,606,0,38,230
0048,10:14,614,0,42,230
0048,10:25,625,1207,48,216
0048,10:37,637,2069,54,206
0048,10:56,656,862,64,220
0048,11:07,667,345,70,226
0048,11:26,686,-1422,80,246
0048,11:45,705,-1244,90,244
0048,12:04,724,-2311,100,256
0048,12:27,747,-4089,112,276
0048,12:46,766,862,122,220
0048,13:05,785,345,132,226
0048,13:24,804,172,142,228
0048,13:47,827,1034,154,218
0048,14:06,846,-178,164,232
0048,14:26,866,-1956,174,252
0048,14:45,885,-3378,184,268
0048,15:08,908,-3556,196,270
0048,15:27,927,-3911,206,274
0048,15:45,945,-4978,216,286
0048,16:08,968,-6044,228,298
0048,16:27,987,-7467,238,314
0048,16:46,1006,-7644,248,316
0048,17:05,1025,-7822,258,318
0048,17:28,1048,-7467,270,314
0048,17:47,1067,-8889,280,330
0048,18:25,1105,-9778,300,340
0048,18:47,1127,-10133,312,344
0048,19:44,1184,-10311,342,346
0048,20:07,1207,-11556,354,360
0048,20:26,1226,-12800,364,374
0048,20:45,1245,-13511,374,382
0048,21:27,1287,-13867,396,386
0048,23:16,1396,-13867,454,386
0049,08:54,534,0,0,230
0049,09:06,546,0,6,230
0049,09:17,557,0,12,230
0049,09:25,565,0,16,230
0049,09:36,576,0,22,230
0049,09:47,587,0,28,230
0049,09:55,595,0,32,230
0049,10:06,606,0,38,230
0049,10:14,614,0,42,230
0049,10:25,625,0,48,230
0049,10:37,637,0,54,230
0049,10:44,644,0,58,230
0049,10:56,656,0,64,230
0049,11:07,667,0,70,230
0049,11:15,675,0,74,230
0049,11:26,686,0,80,230
0049,11:33,693,0,84,230
0049,11:45,705,0,90,230
0049,11:56,716,0,96,230
0049,12:04,724,0,100,230
0049,12:15,735,0,106,230
0049,12:27,747,-622,112,244
0049,14:06,846,-800,164,248
0049,14:45,885,-978,184,252
0049,15:45,945,-1511,216,264
0049,16:08,968,-2667,228,290
0049,20:07,1207,-2756,354,292
0049,23:16,1396,-2756,454,292
0050,08:54,534,0,0,230
0050,09:06,546,0,6,230
0050,09:17,557,0,12,230
0050,09:25,565,0,16,230
0050,09:36,576,0,22,230
0050,09:47,587,0,28,230
0050,09:55,595,0,32,230
0050,10:06,606,0,38,230
0050,10:14,614,0,42,230
0050,10:25,625,0,48,230
0050,10:37,637,2069,54,206
0050,10:56,656,4828,64,174
0050,11:07,667,4655,70,176
0050,11:26,686,3448,80,190
0050,11:45,705,2414,90,202
0050,12:04,724,1034,100,218
0050,12:27,747,0,112,230
0050,13:05,785,-533,132,236
0050,13:24,804,-2311,142,256
0050,13:47,827,-2844,154,262
0050,14:06,846,-3733,164,272
0050,14:26,866,-4622,174,282
0050,14:45,885,-5333,184,290
0050,15:08,908,-6578,196,304
0050,15:27,927,-8356,206,324
0050,15:45,945,-9778,216,340
0050,16:08,968,-11200,228,356
0050,16:27,987,-10667,238,350
0050,16:46,1006,-12089,248,366
0050,17:05,1025,-13333,258,380
0050,17:28,1048,-14933,270,398
0050,17:47,1067,-16356,280,414
0050,18:06,1086,-16000,290,410
0050,18:25,1105,-12089,300,366
0050,18:47,1127,-11733,312,362
0050,19:06,1146,-11378,322,358
0050,19:25,1165,-9778,332,340
0050,19:44,1184,-11200,342,356
0050,20:07,1207,-10667,354,350
0050,20:26,1226,-10844,364,352
0050,20:45,1245,-6578,374,304
0050,21:08,1268,-2311,386,256
0050,21:27,1287,-3378,396,268
0050,21:45,1305,-3556,406,270
0050,22:04,1324,-3556,416,270
0050,23:16,1396,-3556,454,270
0051,08:54,534,0,0,230
0051,09:06,546,0,6,230
0051,09:17,557,0,12,230
0051,09:25,565,0,16,230
0051,09:36,576,0,22,230
0051,09:47,587,0,28,230
0051,09:55,595,0,32,230
0051,10:06,606,0,38,230
0051,10:14,614,0,42,230
0051,10:25,625,-889,48,240
0051,10:37,637,-2133,54,254
0051,10:56,656,-3200,64,266
0051,11:07,667,-3911,70,274
0051,11:26,686,-4978,80,286
0051,12:04,724,-5689,100,294
0051,12:27,747,-6044,112,298
0051,13:05,785,-6222,132,300
0051,13:24,804,-7289,142,312
0051,13:47,827,-8000,154,320
0051,14:06,846,-8000,164,320
0051,14:26,866,-9067,174,332
0051,14:45,885,-10133,184,344
0051,15:08,908,-8711,196,328
0051,15:27,927,-10311,206,346
0051,15:45,945,-11022,216,354
0051,16:27,987,-11556,238,360
0051,17:05,1025,-11911,258,364
0051,18:25,1105,-12267,300,368
0051,18:47,1127,-12444,312,370
0051,19:44,1184,-13156,342,378
0051,20:26,1226,-13156,364,378
0051,20:45,1245,-13867,374,386
0051,23:16,1396,-13867,454,386
0052,08:54,534,0,0,230
0052,09:06,546,0,6,230
0052,09:17,557,0,12,230
0052,09:25,565,0,16,230
0052,09:36,576,0,22,230
0052,09:47,587,0,28,230
0052,09:55,595,0,32,230
0052,10:06,606,0,38,230
0052,10:14,614,0,42,230
0052,10:25,625,0,48,230
0052,10:37,637,0,54,230
0052,10:44,644,0,58,230
0052,10:56,656,0,64,230
0052,11:07,667,0,70,230
0052,11:15,675,0,74,230
0052,11:26,686,-533,80,242
0052,11:45,705,-1244,90,258
0052,12:27,747,-1333,112,260
0052,17:05,1025,-1422,258,262
0052,17:28,1048,-1511,270,264
0052,17:47,1067,-1867,280,272
0052,18:06,1086,-3111,290,300
0052,18:25,1105,-4533,300,332
0052,19:25,1165,-4978,332,342
0052,19:44,1184,-5333,342,350
0052,20:07,1207,-5778,354,360
0052,20:26,1226,-5956,364,364
0052,23:16,1396,-5956,454,364
0053,08:54,534,0,0,230
0053,09:06,546,0,6,230
0053,09:17,557,0,12,230
0053,09:25,565,0,16,230
0053,09:36,576,0,22,230
0053,09:47,587,0,28,230
0053,09:55,595,0,32,230
0053,10:06,606,0,38,230
0053,10:14,614,0,42,230
0053,10:25,625,0,48,230
0053,10:37,637,0,54,230
0053,10:44,644,0,58,230
0053,10:56,656,-178,64,234
0053,11:07,667,-356,70,238
0053,12:27,747,-622,112,244
0053,13:47,827,-1244,154,258
0053,14:06,846,-2667,164,290
0053,14:26,866,-4444,174,330
0053,14:45,885,-4000,184,320
0053,15:08,908,-5333,196,350
0053,15:27,927,-7200,206,392
0053,15:45,945,-8711,216,426
0053,16:08,968,-10044,228,456
0053,16:27,987,-1156,238,256
0053,16:46,1006,4914,248,116
0053,17:05,1025,4914,258,116
0053,17:47,1067,3707,280,144
0053,18:47,1127,4397,312,128
0053,19:06,1146,3103,322,158
0053,19:25,1165,2672,332,168
0053,21:27,1287,2500,396,172
0053,21:45,1305,2414,406,174
0053,23:16,1396,2414,454,174
0054,08:54,534,0,0,230
0054,09:06,546,0,6,230
0054,09:17,557,0,12,230
0054,09:25,565,0,16,230
0054,09:36,576,0,22,230
0054,09:47,587,0,28,230
0054,09:55,595,0,32,230
0054,10:06,606,0,38,230
0054,10:14,614,0,42,230
0054,10:25,625,0,48,230
0054,10:37,637,0,54,230
0054,10:44,644,0,58,230
0054,10:56,656,0,64,230
0054,11:07,667,0,70,230
0054,11:26,686,-1067,80,242
0054,11:45,705,-1244,90,244
0054,13:05,785,-1600,132,248
0054,13:24,804,-2311,142,256
0054,13:47,827,-3378,154,268
0054,14:06,846,-3378,164,268
0054,14:26,866,-4978,174,286
0054,14:45,885,-6222,184,300
0054,15:08,908,-6756,196,306
0054,15:27,927,-8000,206,320
0054,15:45,945,-9422,216,336
0054,16:08,968,-9956,228,342
0054,16:27,987,-10844,238,352
0054,16:46,1006,-8178,248,322
0054,17:05,1025,-711,258,238
0054,17:28,1048,2759,270,198
0054,17:47,1067,1897,280,208
0054,18:25,1105,1552,300,212
0054,18:47,1127,1379,312,214
0054,19:25,1165,2069,332,206
0054,19:44,1184,5862,342,162
0054,20:07,1207,5000,354,172
0054,23:16,1396,5000,454,172
0055,08:54,534,0,0,240
0055,09:06,546,0,6,240
0055,09:17,557,0,12,240
0055,09:25,565,0,16,240
0055,09:36,576,0,22,240
0055,09:47,587,0,28,240
0055,09:55,595,0,32,240
0055,10:06,606,0,38,240
0055,10:14,614,0,42,240
0055,10:25,625,0,48,240
0055,10:37,637,-511,54,244
0055,10:56,656,-1021,64,248
0055,11:26,686,-1277,80,250
0055,11:45,705,-2043,90,256
0055,12:04,724,-3319,100,266
0055,12:27,747,-5106,112,280
0055,12:46,766,-5106,122,280
0055,13:05,785,-5872,132,286
0055,13:24,804,-7660,142,300
0055,13:47,827,-5362,154,282
0055,14:06,846,-4851,164,278
0055,15:08,908,-1787,196,254
0055,15:27,927,8926,206,168
0055,15:45,945,15620,216,114
0055,16:08,968,15620,228,114
0055,18:06,1086,15372,290,116
0055,18:25,1105,14876,300,120
0055,18:47,1127,14380,312,124
0055,19:06,1146,13884,322,128
0055,19:44,1184,18843,342,88
0055,20:07,1207,20331,354,76
0055,20:26,1226,21322,364,68
0055,23:16,1396,21322,454,68
0056,08:54,534,0,0,230
0056,09:06,546,0,6,230
0056,09:17,557,0,12,230
0056,09:25,565,0,16,230
0056,09:36,576,0,22,230
0056,09:47,587,0,28,230
0056,09:55,595,0,32,230
0056,10:06,606,0,38,230
0056,10:14,614,0,42,230
0056,10:25,625,0,48,230
0056,10:37,637,0,54,230
0056,10:44,644,0,58,230
0056,10:56,656,0,64,230
0056,11:07,667,0,70,230
0056,11:15,675,0,74,230
0056,11:26,686,-622,80,244
0056,11:45,705,-1156,90,256
0056,12:04,724,-2489,100,286
0056,12:27,747,2672,112,168
0056,12:46,766,1121,122,204
0056,13:05,785,603,132,216
0056,13:47,827,-89,154,232
0056,14:26,866,-267,174,236
0056,14:45,885,3707,184,144
0056,15:08,908,3017,196,160
0056,15:27,927,3362,206,152
0056,15:45,945,2328,216,176
0056,16:08,968,2241,228,178
0056,16:27,987,1983,238,184
0056,16:46,1006,1379,248,198
0056,17:05,1025,603,258,216
0056,17:28,1048,0,270,230
0056,18:06,1086,-978,290,252
0056,18:25,1105,4224,300,132
0056,18:47,1127,3793,312,142
0056,19:06,1146,3448,322,150
0056,19:25,1165,3103,332,158
0056,20:07,1207,3017,354,160
0056,22:04,1324,2931,416,162
0056,23:16,1396,2931,454,162
0057,08:54,534,0,0,230
0057,09:06,546,0,6,230
0057,09:17,557,0,12,230
0057,09:25,565,0,16,230
0057,09:36,576,0,22,230
0057,09:47,587,0,28,230
0057,09:55,595,0,32,230
0057,10:06,606,0,38,230
0057,10:14,614,0,42,230
0057,10:25,625,-178,48,232
0057,10:37,637,-711,54,238
0057,10:56,656,-1244,64,244
0057,11:07,667,-1778,70,250
0057,11:26,686,-2489,80,258
0057,11:45,705,2586,90,200
0057,12:04,724,2069,100,206
0057,13:47,827,1207,154,216
0057,14:06,846,1724,164,210
0057,14:26,866,345,174,226
0057,14:45,885,862,184,220
0057,15:08,908,5517,196,166
0057,15:27,927,12931,206,80
0057,15:45,945,12414,216,86
0057,16:08,968,11207,228,100
0057,16:27,987,10517,238,108
0057,16:46,1006,10000,248,114
0057,17:05,1025,8621,258,130
0057,17:28,1048,7931,270,138
0057,17:47,1067,7414,280,144
0057,18:06,1086,6897,290,150
0057,18:25,1105,6724,300,152
0057,19:25,1165,6552,332,154
0057,19:44,1184,6379,342,156
0057,20:26,1226,5345,364,168
0057,20:45,1245,4483,374,178
0057,23:16,1396,4483,454,178
0058,08:54,534,0,0,230
0058,09:06,546,0,6,230
0058,09:17,557,0,12,230
0058,09:25,565,0,16,230
0058,09:36,576,0,22,230
0058,09:47,587,0,28,230
0058,09:55,595,0,32,230
0058,10:06,606,0,38,230
0058,10:14,614,0,42,230
0058,10:25,625,0,48,230
0058,10:37,637,0,54,230
0058,10:44,644,0,58,230
0058,10:56,656,0,64,230
0058,11:26,686,-178,80,232
0058,11:45,705,-356,90,234
0058,12:04,724,-711,100,238
0058,12:27,747,-2311,112,256
0058,12:46,766,3966,122,184
0058,13:05,785,6897,132,150
0058,13:24,804,7931,142,138
0058,13:47,827,7931,154,138
0058,14:06,846,10000,164,114
0058,14:26,866,11897,174,92
0058,14:45,885,11034,184,102
0058,15:08,908,9828,196,116
0058,15:27,927,8276,206,134
0058,15:45,945,12069,216,90
0058,16:08,968,10862,228,104
0058,16:27,987,9483,238,120
0058,16:46,1006,9310,248,122
0058,17:05,1025,9138,258,124
0058,17:28,1048,10690,270,106
0058,17:47,1067,10172,280,112
0058,18:06,1086,9655,290,118
0058,18:25,1105,8966,300,126
0058,21:45,1305,9655,406,118
0058,23:16,1396,9655,454,118
0059,08:54,534,0,0,230
0059,09:06,546,0,6,230
0059,09:17,557,0,12,230
0059,09:25,565,0,16,230
0059,09:36,576,0,22,230
0059,09:47,587,0,28,230
0059,09:55,595,0,32,230
0059,10:06,606,0,38,230
0059,10:14,614,0,42,230
0059,10:25,625,0,48,230
0059,10:37,637,0,54,230
0059,10:44,644,0,58,230
0059,10:56,656,0,64,230
0059,11:07,667,-89,70,232
0059,11:26,686,-533,80,242
0059,12:04,724,-800,100,248
0059,12:27,747,-1067,112,254
0059,14:45,885,-1422,184,262
0059,15:08,908,-2044,196,276
0059,15:27,927,-2133,206,278
0059,17:47,1067,-2667,280,290
0059,18:06,1086,-2756,290,292
0059,19:25,1165,-3733,332,314
0059,19:44,1184,-4711,342,336
0059,20:07,1207,-5867,354,362
0059,20:26,1226,-6133,364,368
0059,20:45,1245,-6222,374,370
0059,21:08,1268,-7022,386,388
0059,21:27,1287,-7644,396,402
0059,23:16,1396,-7644,454,402
0060,08:54,534,0,0,230
0060,09:06,546,0,6,230
0060,09:17,557,0,12,230
0060,09:25,565,0,16,230
0060,09:36,576,0,22,230
0060,09:47,587,0,28,230
0060,09:55,595,0,32,230
0060,10:06,606,0,38,230
0060,10:14,614,0,42,230
0060,10:25,625,0,48,230
0060,10:37,637,0,54,230
0060,10:44,644,0,58,230
0060,10:56,656,0,64,230
0060,11:07,667,0,70,230
0060,11:15,675,0,74,230
0060,11:26,686,-711,80,246
0060,11:45,705,-978,90,252
0060,13:05,785,-1600,132,266
0060,13:47,827,-2044,154,276
0060,14:06,846,-3111,164,300
0060,14:26,866,-4000,174,320
0060,14:45,885,-4089,184,322
0060,15:08,908,-4089,196,322
0060,15:27,927,-4178,206,324
0060,16:27,987,-5778,238,360
0060,16:46,1006,-6489,248,376
0060,17:05,1025,-7022,258,388
0060,17:28,1048,-7378,270,396
0060,19:06,1146,-7644,322,402
0060,19:44,1184,-8267,342,416
0060,20:07,1207,-8533,354,422
0060,21:45,1305,-8889,406,430
0060,22:04,1324,-8889,416,430
0060,23:16,1396,-8889,454,430
0061,08:54,534,0,0,382
0061,09:06,546,0,6,382
0061,09:17,557,0,12,382
0061,09:25,565,0,16,382
0061,09:36,576,0,22,382
0061,09:47,587,0,28,382
0061,09:55,595,0,32,382
0061,10:06,606,0,38,382
0061,10:14,614,0,42,382
0061,10:25,625,0,48,382
0061,10:37,637,0,54,382
0061,10:44,644,0,58,382
0061,10:56,656,0,64,382
0061,11:07,667,0,70,382
0061,11:15,675,0,74,382
0061,11:26,686,-789,80,388
0061,11:45,705,-789,90,388
0061,12:04,724,-1579,100,394
0061,12:27,747,-1316,112,392
0061,12:46,766,4167,122,350
0061,13:05,785,3385,132,356
0061,13:24,804,2344,142,364
0061,13:47,827,3125,154,358
0061,14:06,846,4948,164,344
0061,14:26,866,10156,174,304
0061,14:45,885,16927,184,252
0061,15:08,908,16667,196,254
0061,15:27,927,15104,206,266
0061,15:45,945,14062,216,274
0061,16:08,968,13281,228,280
0061,16:27,987,16146,238,258
0061,16:46,1006,19531,248,232
0061,17:05,1025,24479,258,194
0061,17:28,1048,33073,270,128
0061,17:47,1067,40365,280,72
0061,18:06,1086,45052,290,36
0061,18:25,1105,48958,300,6
0061,19:44,1184,48698,342,8
0061,23:16,1396,48698,454,8
0062,08:54,534,0,0,230
0062,09:06,546,0,6,230
0062,09:17,557,0,12,230
0062,09:25,565,0,16,230
0062,09:36,576,0,22,230
0062,09:47,587,0,28,230
0062,09:55,595,0,32,230
0062,10:06,606,0,38,230
0062,10:14,614,0,42,230
0062,10:25,625,0,48,230
0062,10:37,637,0,54,230
0062,10:44,644,0,58,230
0062,10:56,656,0,64,230
0062,11:07,667,0,70,230
0062,11:15,675,0,74,230
0062,11:26,686,0,80,230
0062,11:33,693,0,84,230
0062,11:45,705,0,90,230
0062,11:56,716,0,96,230
0062,12:04,724,-267,100,236
