machine,time,minute,value,x_px,y_px
0041,10:56,656,0,64,230
0041,11:07,667,0,70,230
0041,11:15,675,0,74,230
0041,11:26,686,0,80,230
0041,11:33,693,0,84,230
0041,11:45,705,0,90,230
0041,11:56,716,0,96,230
0041,12:04,724,0,100,230
0041,12:15,735,0,106,230
0041,12:27,747,0,112,230
0041,12:34,754,0,116,230
0041,12:46,766,0,122,230
0041,12:57,777,0,128,230
0041,13:05,785,0,132,230
0041,13:17,797,0,138,230
0041,13:24,804,0,142,230
0041,13:36,816,0,148,230
0041,13:47,827,0,154,230
0041,13:55,835,0,158,230
0041,14:06,846,0,164,230
0041,14:18,858,0,170,230
0041,14:26,866,-533,174,236
0041,14:45,885,-889,184,240
0041,16:27,987,-2311,238,256
0041,16:46,1006,1552,248,212
0041,17:05,1025,6552,258,154
0041,17:28,1048,10517,270,108
0041,17:47,1067,12414,280,86
0041,18:06,1086,18793,290,12
0041,18:25,1105,19483,300,4
0041,18:47,1127,18793,312,12
0041,19:44,1184,18621,342,14
0041,20:07,1207,18276,354,18
0041,20:45,1245,18103,374,20
0041,21:08,1268,17069,386,32
0041,21:27,1287,16897,396,34
0041,23:16,1396,16897,454,34
0042,08:54,534,0,0,240
0042,09:06,546,0,6,240
0042,09:17,557,0,12,240
0042,09:25,565,0,16,240
0042,09:36,576,0,22,240
0042,09:47,587,0,28,240
0042,09:55,595,0,32,240
0042,10:06,606,0,38,240
0042,10:14,614,0,42,240
0042,10:25,625,0,48,240
0042,10:37,637,0,54,240
0042,10:44,644,0,58,240
0042,10:56,656,0,64,240
0042,11:07,667,0,70,240
0042,11:15,675,0,74,240
0042,11:26,686,-255,80,242
0042,12:46,766,-766,122,246
0042,13:05,785,-766,132,246
0042,13:24,804,-1021,142,248
0042,13:47,827,-511,154,244
0042,14:06,846,-1787,164,254
0042,14:26,866,0,174,240
0042,14:45,885,4215,184,206
0042,15:08,908,8926,196,168
0042,15:27,927,7934,206,176
0042,15:45,945,6942,216,184
0042,16:08,968,5950,228,192
0042,16:27,987,5702,238,194
0042,17:47,1067,4463,280,204
0042,18:06,1086,2975,290,216
0042,18:25,1105,1488,300,228
0042,18:47,1127,0,312,240
0042,19:06,1146,6198,322,190
0042,19:25,1165,12645,332,138
0042,19:44,1184,12397,342,140
0042,20:07,1207,11901,354,144
0042,20:26,1226,17355,364,100
0042,20:45,1245,19835,374,80
0042,21:08,1268,19339,386,84
0042,23:16,1396,19339,454,84
0043,08:54,534,0,0,230
0043,09:06,546,0,6,230
0043,09:17,557,0,12,230
0043,09:25,565,0,16,230
0043,09:36,576,0,22,230
0043,09:47,587,0,28,230
0043,09:55,595,0,32,230
0043,10:06,606,0,38,230
0043,10:14,614,0,42,230
0043,10:25,625,0,48,230
0043,10:37,637,0,54,230
0043,10:44,644,0,58,230
0043,10:56,656,0,64,230
0043,11:07,667,0,70,230
0043,11:15,675,0,74,230
0043,11:26,686,0,80,230
0043,11:33,693,0,84,230
0043,11:45,705,0,90,230
0043,11:56,716,0,96,230
0043,12:04,724,0,100,230
0043,12:15,735,0,106,230
0043,12:27,747,0,112,230
0043,12:34,754,0,116,230
0043,12:46,766,0,122,230
0043,12:57,777,0,128,230
0043,13:05,785,0,132,230
0043,13:17,797,0,138,230
0043,13:24,804,0,142,230
0043,13:36,816,0,148,230
0043,13:47,827,0,154,230
0043,13:55,835,0,158,230
0043,14:06,846,0,164,230
0043,14:18,858,0,170,230
0043,14:26,866,0,174,230
0043,14:37,877,0,180,230
0043,14:45,885,0,184,230
0043,14:56,896,0,190,230
0043,15:08,908,0,196,230
0043,15:15,915,0,200,230
0043,15:27,927,0,206,230
0043,15:38,938,0,212,230
0043,15:45,945,0,216,230
0043,15:57,957,0,222,230
0043,16:08,968,0,228,230
0043,16:16,976,0,232,230
0043,16:27,987,0,238,230
0043,16:35,995,0,242,230
0043,16:46,1006,3966,248,138
0043,17:05,1025,2931,258,162
0043,17:28,1048,1552,270,194
0043,17:47,1067,172,280,226
0043,18:06,1086,-622,290,244
0043,23:16,1396,-622,454,244
0044,08:54,534,0,0,230
0044,09:06,546,0,6,230
0044,09:17,557,0,12,230
0044,09:25,565,0,16,230
0044,09:36,576,0,22,230
0044,09:47,587,0,28,230
0044,09:55,595,0,32,230
0044,10:06,606,0,38,230
0044,10:14,614,0,42,230
0044,10:25,625,0,48,230
0044,10:37,637,0,54,230
0044,10:44,644,0,58,230
0044,10:56,656,0,64,230
0044,11:07,667,0,70,230
0044,11:15,675,0,74,230
0044,11:26,686,-178,80,234
0044,11:45,705,-533,90,242
0044,12:27,747,-1067,112,254
0044,12:46,766,-2133,122,278
0044,13:05,785,-2578,132,288
0044,14:06,846,-3200,164,302
0044,14:26,866,-4889,174,340
0044,14:45,885,-4356,184,328
0044,15:08,908,-5422,196,352
0044,15:27,927,-3289,206,304
0044,15:45,945,3362,216,152
0044,16:08,968,2586,228,170
0044,16:27,987,1379,238,198
0044,16:46,1006,431,248,220
0044,17:05,1025,-267,258,236
0044,17:28,1048,-1156,270,256
0044,17:47,1067,-2222,280,280
0044,18:06,1086,3190,290,156
0044,18:25,1105,5690,300,98
0044,18:47,1127,5172,312,110
0044,19:06,1146,4310,322,130
0044,19:25,1165,3793,332,142
0044,20:45,1245,3534,374,148
0044,21:08,1268,3276,386,154
0044,23:16,1396,3276,454,154
0045,08:54,534,0,0,230
0045,09:06,546,0,6,230
0045,09:17,557,0,12,230
0045,09:25,565,0,16,230
0045,09:36,576,0,22,230
0045,09:47,587,0,28,230
0045,09:55,595,0,32,230
0045,10:06,606,0,38,230
0045,10:14,614,0,42,230
0045,10:25,625,0,48,230
0045,10:37,637,0,54,230
0045,10:44,644,0,58,230
0045,10:56,656,0,64,230
0045,11:07,667,0,70,230
0045,11:15,675,0,74,230
0045,11:26,686,0,80,230
0045,11:33,693,0,84,230
0045,11:45,705,0,90,230
0045,11:56,716,0,96,230
0045,12:04,724,0,100,230
0045,12:15,735,0,106,230
0045,12:27,747,0,112,230
0045,14:06,846,-889,164,250
0045,14:26,866,-2578,174,288
0045,14:45,885,-3733,184,314
0045,15:08,908,-4089,196,322
0045,15:27,927,603,206,216
0045,15:45,945,-622,216,244
0045,16:08,968,-1689,228,268
0045,16:27,987,1638,238,192
0045,16:46,1006,948,248,208
0045,17:05,1025,-178,258,234
0045,17:28,1048,-1244,270,258
0045,17:47,1067,-1689,280,268
0045,18:25,1105,-2756,300,292
0045,18:47,1127,-3378,312,306
0045,19:25,1165,-4178,332,324
0045,19:44,1184,-4533,342,332
0045,20:26,1226,-4800,364,338
0045,23:16,1396,-4800,454,338
0046,08:54,534,0,0,230
0046,09:06,546,0,6,230
0046,09:17,557,0,12,230
0046,09:25,565,0,16,230
0046,09:36,576,0,22,230
0046,09:47,587,0,28,230
0046,09:55,595,0,32,230
0046,10:06,606,0,38,230
0046,10:14,614,0,42,230
0046,10:25,625,0,48,230
0046,10:37,637,0,54,230
0046,10:44,644,0,58,230
0046,10:56,656,-356,64,234
0046,11:07,667,-711,70,238
0046,11:26,686,-1778,80,250
0046,11:45,705,-2844,90,262
0046,12:04,724,-3733,100,272
0046,12:27,747,-3733,112,272
0046,13:05,785,-4444,132,280
0046,13:24,804,-6044,142,298
0046,13:47,827,-7467,154,314
0046,14:06,846,-8711,164,328
0046,14:26,866,-6400,174,302
0046,14:45,885,-7289,184,312
0046,15:08,908,-8711,196,328
0046,15:27,927,-7111,206,310
0046,15:45,945,-711,216,238
0046,16:08,968,2414,228,202
0046,16:27,987,2414,238,202
0046,16:46,1006,8448,248,132
0046,17:05,1025,12414,258,86
0046,17:28,1048,12931,270,80
0046,18:25,1105,12069,300,90
0046,18:47,1127,11207,312,100
0046,19:06,1146,13276,322,76
0046,19:25,1165,11897,332,92
0046,19:44,1184,11034,342,102
0046,20:07,1207,9655,354,118
0046,20:26,1226,8103,364,136
0046,20:45,1245,13276,374,76
0046,21:08,1268,13276,386,76
0046,23:16,1396,13276,454,76
0047,08:54,534,0,0,230
0047,09:06,546,0,6,230
0047,09:17,557,0,12,230
0047,09:25,565,0,16,230
0047,09:36,576,0,22,230
0047,09:47,587,0,28,230
0047,09:55,595,0,32,230
0047,10:06,606,0,38,230
0047,10:14,614,0,42,230
0047,10:25,625,0,48,230
0047,10:37,637,0,54,230
0047,10:44,644,0,58,230
0047,10:56,656,0,64,230
0047,11:07,667,0,70,230
0047,11:15,675,0,74,230
0047,11:26,686,0,80,230
0047,11:33,693,0,84,230
0047,11:45,705,0,90,230
0047,11:56,716,0,96,230
0047,12:04,724,0,100,230
0047,12:15,735,0,106,230
0047,12:27,747,-356,112,234
0047,12:46,766,2069,122,206
0047,13:05,785,1034,132,218
0047,13:24,804,0,142,230
0047,13:47,827,-1067,154,242
0047,14:45,885,-1244,184,244
0047,15:08,908,-1600,196,248
0047,15:27,927,-2667,206,260
0047,15:45,945,-3022,216,264
0047,16:08,968,-3911,228,274
0047,16:27,987,-4978,238,286
0047,16:46,1006,-4444,248,280
0047,17:05,1025,-5156,258,288
0047,17:28,1048,-7111,270,310
0047,17:47,1067,-8711,280,328
0047,18:06,1086,-9778,290,340
0047,18:25,1105,-10489,300,348
0047,18:47,1127,-10667,312,350
0047,19:06,1146,-11378,322,358
0047,19:25,1165,-12622,332,372
0047,19:44,1184,-12800,342,374
0047,20:07,1207,-12978,354,376
0047,20:26,1226,-12978,364,376
0047,20:45,1245,-13511,374,382
0047,21:08,1268,-14044,386,388
0047,21:27,1287,-14400,396,392
0047,23:16,1396,-14400,454,392
0048,08:54,534,0,0,240
0048,09:06,546,0,6,240
0048,09:17,557,0,12,240
0048,09:25,565,0,16,240
0048,09:36,576,0,22,240
0048,09:47,587,0,28,240
0048,09:55,595,0,32,240
0048,10:06,606,0,38,240
0048,10:25,625,-1277,48,250
0048,10:37,637,-1532,54,252
0048,11:45,705,-2553,90,260
0048,12:04,724,-3574,100,268
0048,12:27,747,-4340,112,274
0048,12:46,766,-511,122,244
0048,13:05,785,4959,132,200
0048,13:24,804,5702,142,194
0048,13:47,827,6942,154,184
0048,14:06,846,6198,164,190
0048,14:26,866,10909,174,152
0048,14:45,885,12149,184,142
0048,15:08,908,11157,196,150
0048,15:27,927,9917,206,160
0048,15:45,945,13884,216,128
0048,16:08,968,12893,228,136
0048,16:27,987,12645,238,138
0048,16:46,1006,12149,248,142
0048,17:28,1048,11405,270,148
0048,17:47,1067,10909,280,152
0048,18:06,1086,10909,290,152
0048,18:25,1105,9174,300,166
0048,18:47,1127,12893,312,136
0048,19:06,1146,13636,322,130
0048,19:25,1165,17107,332,102
0048,19:44,1184,16116,342,110
0048,20:07,1207,22562,354,58
0048,20:26,1226,21074,364,70
0048,20:45,1245,20826,374,72
0048,21:27,1287,20331,396,76
0048,23:16,1396,20331,454,76
0049,08:54,534,0,0,230
0049,09:06,546,0,6,230
0049,09:17,557,0,12,230
0049,09:25,565,0,16,230
0049,09:36,576,0,22,230
0049,09:47,587,0,28,230
0049,09:55,595,0,32,230
0049,10:06,606,0,38,230
0049,10:14,614,0,42,230
0049,10:25,625,0,48,230
0049,10:37,637,0,54,230
0049,14:26,866,2069,174,206
0049,14:45,885,690,184,222
0049,15:08,908,-711,196,238
0049,15:27,927,-889,206,240
0049,15:45,945,-1244,216,244
0049,16:08,968,-1600,228,248
0049,16:27,987,-3378,238,268
0049,16:46,1006,-4622,248,282
0049,17:05,1025,-5689,258,294
0049,17:28,1048,-6222,270,300
0049,17:47,1067,-7111,280,310
0049,18:06,1086,-8356,290,324
0049,18:25,1105,-9422,300,336
0049,18:47,1127,-9778,312,340
0049,19:44,1184,-10133,342,344
0049,20:07,1207,-10311,354,346
0049,23:16,1396,-10311,454,346
0050,08:54,534,0,0,240
0050,09:06,546,0,6,240
0050,09:17,557,0,12,240
0050,09:25,565,0,16,240
0050,09:36,576,0,22,240
0050,09:47,587,0,28,240
0050,09:55,595,0,32,240
0050,10:06,606,0,38,240
0050,10:25,625,-1277,48,250
0050,10:37,637,-2298,54,258
0050,10:56,656,0,64,240
0050,11:07,667,1240,70,230
0050,11:26,686,7934,80,176
0050,11:45,705,7190,90,182
0050,12:04,724,7686,100,178
0050,12:27,747,11653,112,146
0050,12:46,766,10909,122,152
0050,13:05,785,9669,132,162
0050,13:24,804,9174,142,166
0050,13:47,827,8678,154,170
0050,14:06,846,8182,164,174
0050,14:26,866,7190,174,182
0050,14:45,885,6694,184,186
0050,15:27,927,5950,206,192
0050,15:45,945,4959,216,200
0050,16:08,968,4215,228,206
0050,16:27,987,3471,238,212
0050,16:46,1006,3967,248,208
0050,17:05,1025,7934,258,176
0050,17:28,1048,8926,270,168
0050,17:47,1067,10909,280,152
0050,18:06,1086,16116,290,110
0050,18:25,1105,15868,300,112
0050,18:47,1127,14380,312,124
0050,19:06,1146,16860,322,104
0050,19:25,1165,18595,332,90
0050,19:44,1184,19339,342,84
0050,20:07,1207,20083,354,78
0050,20:26,1226,20826,364,72
0050,20:45,1245,19835,374,80
0050,21:08,1268,21818,386,64
0050,21:27,1287,22810,396,56
0050,23:16,1396,22810,454,56
0051,08:54,534,0,0,230
0051,09:06,546,0,6,230
0051,09:17,557,0,12,230
0051,09:25,565,0,16,230
0051,09:36,576,0,22,230
0051,09:47,587,0,28,230
0051,09:55,595,0,32,230
0051,10:06,606,0,38,230
0051,10:14,614,0,42,230
0051,10:25,625,0,48,230
0051,10:37,637,0,54,230
0051,10:44,644,0,58,230
0051,10:56,656,0,64,230
0051,11:07,667,0,70,230
0051,11:15,675,0,74,230
0051,11:26,686,-533,80,236
0051,12:04,724,-1600,100,248
0051,12:27,747,-2133,112,254
0051,12:46,766,-2489,122,258
0051,13:05,785,-3022,132,264
0051,13:24,804,-4089,142,276
0051,13:47,827,-4267,154,278
0051,14:26,866,-4444,174,280
0051,14:45,885,-4978,184,286
0051,15:08,908,-6222,196,300
0051,15:27,927,-6933,206,308
0051,15:45,945,-7822,216,318
0051,16:08,968,-8356,228,324
0051,16:27,987,-9422,238,336
0051,16:46,1006,-11022,248,354
0051,17:05,1025,-12267,258,368
0051,17:28,1048,-11911,270,364
0051,17:47,1067,-12444,280,370
0051,18:06,1086,-13689,290,384
0051,18:25,1105,-12444,300,370
0051,18:47,1127,-12444,312,370
0051,19:06,1146,-13511,322,382
0051,19:25,1165,-14222,332,390
0051,19:44,1184,-14400,342,392
0051,23:16,1396,-14400,454,392
0052,08:54,534,0,0,230
0052,09:06,546,0,6,230
0052,09:17,557,0,12,230
0052,09:25,565,0,16,230
0052,09:36,576,0,22,230
0052,09:47,587,0,28,230
0052,09:55,595,0,32,230
0052,10:06,606,0,38,230
0052,10:14,614,0,42,230
0052,10:25,625,0,48,230
0052,10:37,637,0,54,230
0052,10:44,644,0,58,230
0052,10:56,656,0,64,230
0052,11:07,667,0,70,230
0052,11:15,675,0,74,230
0052,11:26,686,0,80,230
0052,11:33,693,0,84,230
0052,11:45,705,0,90,230
0052,11:56,716,0,96,230
0052,12:04,724,0,100,230
0052,12:15,735,0,106,230
0052,12:27,747,-356,112,234
0052,12:46,766,-711,122,238
0052,13:24,804,-1067,142,242
0052,13:47,827,862,154,220
0052,14:06,846,345,164,226
0052,14:26,866,-889,174,240
0052,14:45,885,-2311,184,256
0052,15:08,908,-3200,196,266
0052,15:27,927,-3378,206,268
0052,15:45,945,-4800,216,284
0052,16:08,968,-5867,228,296
0052,16:27,987,-7289,238,312
0052,16:46,1006,-8533,248,326
0052,17:05,1025,-9600,258,338
0052,17:28,1048,-11378,270,358
0052,17:47,1067,-11911,280,364
0052,18:06,1086,-7111,290,310
0052,18:25,1105,-178,300,232
0052,18:47,1127,-711,312,238
0052,19:06,1146,-1778,322,250
0052,19:25,1165,-2133,332,254
0052,20:07,1207,-2667,354,260
0052,20:26,1226,-3022,364,264
0052,21:27,1287,-3556,396,270
0052,23:16,1396,-3556,454,270
0053,08:54,534,0,0,230
0053,09:06,546,0,6,230
0053,09:17,557,0,12,230
0053,09:25,565,0,16,230
0053,09:36,576,0,22,230
0053,09:47,587,0,28,230
0053,09:55,595,0,32,230
0053,10:06,606,0,38,230
0053,10:14,614,0,42,230
0053,10:25,625,-711,48,238
0053,10:37,637,-1778,54,250
0053,10:56,656,-3022,64,264
0053,11:07,667,-3556,70,270
0053,11:26,686,-5333,80,290
0053,11:45,705,-6933,90,308
0053,12:04,724,-7822,100,318
0053,12:27,747,-9778,112,340
0053,12:46,766,-10667,122,350
0053,13:24,804,-11378,142,358
0053,13:47,827,-11733,154,362
0053,14:06,846,-12978,164,376
0053,14:26,866,-13867,174,386
0053,15:08,908,-13867,196,386
0053,15:27,927,-15644,206,406
0053,15:45,945,-11911,216,364
0053,16:08,968,-10667,228,350
0053,16:27,987,-11911,238,364
0053,16:46,1006,-12978,248,376
0053,17:05,1025,-13689,258,384
0053,17:28,1048,-8889,270,330
0053,17:47,1067,-8889,280,330
0053,18:25,1105,-9244,300,334
0053,18:47,1127,-9956,312,342
0053,19:06,1146,-10133,322,344
0053,19:25,1165,-11022,332,354
0053,19:44,1184,-11378,342,358
0053,20:07,1207,-12267,354,368
0053,20:26,1226,-9600,364,338
0053,22:04,1324,-9600,416,338
0053,23:16,1396,-9600,454,338
0054,08:54,534,0,0,230
0054,09:06,546,0,6,230
0054,09:17,557,0,12,230
0054,09:25,565,0,16,230
0054,09:36,576,0,22,230
0054,09:47,587,0,28,230
0054,09:55,595,0,32,230
0054,10:06,606,0,38,230
0054,10:14,614,0,42,230
0054,10:25,625,0,48,230
0054,10:37,637,0,54,230
0054,10:44,644,0,58,230
0054,10:56,656,0,64,230
0054,11:07,667,0,70,230
0054,11:15,675,0,74,230
0054,11:26,686,0,80,230
0054,11:33,693,0,84,230
0054,11:45,705,0,90,230
0054,11:56,716,0,96,230
0054,12:04,724,0,100,230
0054,12:15,735,0,106,230
0054,12:27,747,0,112,230
0054,12:34,754,0,116,230
0054,12:46,766,0,122,230
0054,12:57,777,0,128,230
0054,13:05,785,0,132,230
0054,13:17,797,0,138,230
0054,13:24,804,-711,142,238
0054,13:47,827,-1778,154,250
0054,14:06,846,-3200,164,266
0054,14:26,866,-4444,174,280
0054,14:45,885,-4978,184,286
0054,15:08,908,-5867,196,296
0054,15:27,927,-6933,206,308
0054,15:45,945,-7822,216,318
0054,16:08,968,-9067,228,332
0054,16:46,1006,-9956,248,342
0054,17:05,1025,-8000,258,320
0054,17:28,1048,-8711,270,328
0054,17:47,1067,-9422,280,336
0054,18:06,1086,-10311,290,346
0054,18:25,1105,-11022,300,354
0054,18:47,1127,-11556,312,360
0054,19:06,1146,-11911,322,364
0054,19:25,1165,-12267,332,368
0054,23:16,1396,-12267,454,368
0055,08:54,534,0,0,230
0055,09:06,546,0,6,230
0055,09:17,557,0,12,230
0055,09:25,565,0,16,230
0055,09:36,576,0,22,230
0055,09:47,587,0,28,230
0055,09:55,595,0,32,230
0055,10:06,606,0,38,230
0055,10:14,614,0,42,230
0055,10:25,625,0,48,230
0055,10:37,637,0,54,230
0055,10:44,644,0,58,230
0055,10:56,656,0,64,230
0055,11:07,667,0,70,230
0055,11:15,675,0,74,230
0055,11:26,686,0,80,230
0055,11:33,693,0,84,230
0055,11:45,705,0,90,230
0055,11:56,716,0,96,230
0055,12:04,724,0,100,230
0055,12:15,735,0,106,230
0055,12:27,747,0,112,230
0055,12:34,754,0,116,230
0055,12:46,766,0,122,230
0055,12:57,777,0,128,230
0055,13:05,785,-1156,132,256
0055,13:24,804,-1511,142,264
0055,13:47,827,-1600,154,266
0055,16:08,968,-2578,228,288
0055,16:27,987,0,238,230
0055,16:46,1006,-1600,248,266
0055,17:05,1025,-2578,258,288
0055,17:28,1048,-4356,270,328
0055,17:47,1067,-5422,280,352
0055,18:06,1086,-5867,290,362
0055,18:25,1105,-6044,300,366
0055,18:47,1127,-6222,312,370
0055,19:25,1165,-6311,332,372
0055,19:44,1184,-6400,342,374
0055,20:07,1207,-6489,354,376
0055,23:16,1396,-6489,454,376
0056,08:54,534,0,0,230
0056,09:06,546,0,6,230
0056,09:17,557,0,12,230
0056,09:25,565,0,16,230
0056,09:36,576,0,22,230
0056,09:47,587,0,28,230
0056,09:55,595,0,32,230
0056,10:06,606,0,38,230
0056,10:14,614,0,42,230
0056,10:25,625,0,48,230
0056,10:37,637,0,54,230
0056,10:44,644,0,58,230
0056,10:56,656,0,64,230
0056,11:07,667,0,70,230
0056,11:15,675,0,74,230
0056,11:26,686,-89,80,232
0056,11:45,705,-1422,90,262
0056,12:04,724,2241,100,178
0056,12:27,747,5948,112,92
0056,12:46,766,4483,122,126
0056,13:05,785,3276,132,154
0056,13:24,804,2069,142,182
0056,13:47,827,1724,154,190
0056,14:06,846,776,164,212
0056,14:26,866,-178,174,234
0056,14:45,885,-1156,184,256
0056,15:08,908,-1156,196,256
0056,15:27,927,-2311,206,282
0056,15:45,945,-3289,216,304
0056,16:08,968,-2133,228,278
0056,16:27,987,-3556,238,310
0056,16:46,1006,-3556,248,310
0056,17:05,1025,-4711,258,336
0056,17:28,1048,-4711,270,336
0056,17:47,1067,-4978,280,342
0056,18:06,1086,-5156,290,346
0056,18:25,1105,-5511,300,354
0056,19:06,1146,-5778,322,360
0056,19:25,1165,-6133,332,368
0056,19:44,1184,-6222,342,370
0056,23:16,1396,-6222,454,370
0057,08:54,534,0,0,230
0057,09:06,546,0,6,230
0057,09:17,557,0,12,230
0057,09:25,565,0,16,230
0057,09:36,576,0,22,230
0057,09:47,587,0,28,230
0057,09:55,595,0,32,230
0057,10:06,606,0,38,230
0057,10:14,614,0,42,230
0057,10:25,625,0,48,230
0057,10:37,637,-622,54,244
0057,10:56,656,-1244,64,258
0057,11:26,686,-1333,80,260
0057,11:45,705,-178,90,234
0057,12:46,766,-267,122,236
0057,13:05,785,-1333,132,260
0057,13:24,804,-2578,142,288
0057,13:47,827,-4178,154,324
0057,14:06,846,-5067,164,344
0057,14:45,885,-5867,184,362
0057,15:08,908,-6578,196,378
0057,15:27,927,1552,206,194
0057,15:45,945,690,216,214
0057,16:08,968,-622,228,244
0057,16:27,987,-2133,238,278
0057,16:46,1006,-3644,248,312
0057,17:05,1025,-4889,258,340
0057,17:28,1048,-1778,270,270
0057,17:47,1067,-800,280,248
0057,18:06,1086,1207,290,202
0057,18:25,1105,3362,300,152
0057,18:47,1127,1897,312,186
0057,19:06,1146,776,322,212
0057,21:27,1287,517,396,218
0057,23:16,1396,517,454,218
0058,08:54,534,0,0,230
0058,09:06,546,0,6,230
0058,09:17,557,0,12,230
0058,09:25,565,0,16,230
0058,09:36,576,0,22,230
0058,09:47,587,0,28,230
0058,09:55,595,0,32,230
0058,10:06,606,0,38,230
0058,10:14,614,0,42,230
0058,10:25,625,0,48,230
0058,10:37,637,-267,54,236
0058,10:56,656,-1422,64,262
0058,11:07,667,-1956,70,274
0058,11:26,686,-3378,80,306
0058,11:45,705,-4267,90,326
0058,12:04,724,-4533,100,332
0058,12:27,747,-5422,112,352
0058,12:46,766,-5778,122,360
0058,13:05,785,-5956,132,364
0058,13:24,804,-6311,142,372
0058,13:47,827,-7556,154,400
0058,14:06,846,-7733,164,404
0058,14:26,866,-5600,174,356
0058,14:45,885,-5956,184,364
0058,15:45,945,-6311,216,372
0058,16:08,968,-7200,228,392
0058,16:27,987,-8356,238,418
0058,16:46,1006,-9156,248,436
0058,17:05,1025,-3822,258,316
0058,17:28,1048,-4089,270,322
0058,18:25,1105,-5067,300,344
0058,18:47,1127,-6044,312,366
0058,19:06,1146,-6667,322,380
0058,19:25,1165,-7289,332,394
0058,19:44,1184,-7911,342,408
0058,20:07,1207,-8089,354,412
0058,20:26,1226,-8444,364,420
0058,20:45,1245,-8711,374,426
0058,23:16,1396,-8711,454,426
0059,08:54,534,0,0,230
0059,09:06,546,0,6,230
0059,09:17,557,0,12,230
0059,09:25,565,0,16,230
0059,09:36,576,0,22,230
0059,09:47,587,0,28,230
0059,09:55,595,0,32,230
0059,10:06,606,0,38,230
0059,10:14,614,0,42,230
0059,10:25,625,0,48,230
0059,10:37,637,0,54,230
0059,10:44,644,0,58,230
0059,10:56,656,0,64,230
0059,11:07,667,0,70,230
0059,11:15,675,0,74,230
0059,11:26,686,0,80,230
0059,11:33,693,0,84,230
0059,11:45,705,-89,90,232
0059,12:27,747,-1333,112,260
0059,12:46,766,3707,122,144
0059,13:05,785,3879,132,140
0059,13:24,804,3707,142,144
0059,13:47,827,2414,154,174
0059,14:06,846,1293,164,200
0059,14:26,866,345,174,222
0059,14:45,885,-1244,184,258
0059,15:08,908,-2578,196,288
