machine,time,minute,value,x_px,y_px
0041,11:26,686,0,80,230
0041,11:33,693,0,84,230
0041,11:45,705,0,90,230
0041,11:56,716,0,96,230
0041,12:04,724,0,100,230
0041,12:15,735,0,106,230
0041,12:27,747,0,112,230
0041,12:34,754,0,116,230
0041,12:46,766,0,122,230
0041,12:57,777,0,128,230
0041,13:05,785,0,132,230
0041,17:28,1048,-89,270,232
0041,17:47,1067,-1600,280,266
0041,18:06,1086,-2933,290,296
0041,18:25,1105,-4622,300,334
0041,18:47,1127,-5067,312,344
0041,19:06,1146,-5156,322,346
0041,19:25,1165,-5333,332,350
0041,19:44,1184,-5689,342,358
0041,20:26,1226,-6933,364,386
0041,20:45,1245,-8533,374,422
0041,21:08,1268,-9600,386,446
0041,21:27,1287,-9511,396,444
0041,21:45,1305,-7022,406,388
0041,22:04,1324,-7289,416,394
0041,23:16,1396,-7289,454,394
0042,08:54,534,0,0,230
0042,09:06,546,0,6,230
0042,09:17,557,0,12,230
0042,09:25,565,0,16,230
0042,09:36,576,0,22,230
0042,09:47,587,0,28,230
0042,09:55,595,0,32,230
0042,10:06,606,0,38,230
0042,10:14,614,0,42,230
0042,10:25,625,0,48,230
0042,10:37,637,0,54,230
0042,10:44,644,0,58,230
0042,10:56,656,0,64,230
0042,11:07,667,0,70,230
0042,11:15,675,0,74,230
0042,11:26,686,-356,80,234
0042,11:45,705,3448,90,190
0042,12:04,724,2759,100,198
0042,12:27,747,1897,112,208
0042,12:46,766,1207,122,216
0042,13:05,785,2241,132,204
0042,13:24,804,1207,142,216
0042,13:47,827,345,154,226
0042,14:26,866,-889,174,240
0042,14:45,885,-1244,184,244
0042,15:08,908,-1778,196,250
0042,15:27,927,-2667,206,260
0042,15:45,945,-4089,216,276
0042,16:08,968,-4267,228,278
0042,16:27,987,-5511,238,292
0042,16:46,1006,-6222,248,300
0042,17:05,1025,-7289,258,312
0042,17:28,1048,-8000,270,320
0042,17:47,1067,-9244,280,334
0042,18:06,1086,-10133,290,344
0042,18:25,1105,-5156,300,288
0042,18:47,1127,-6400,312,302
0042,19:06,1146,-7644,322,316
0042,19:25,1165,-7467,332,314
0042,19:44,1184,-8356,342,324
0042,20:45,1245,-8533,374,326
0042,21:08,1268,-8711,386,328
0042,22:27,1347,-8889,428,330
0042,23:16,1396,-8889,454,330
0043,08:54,534,0,0,230
0043,09:06,546,0,6,230
0043,09:17,557,0,12,230
0043,09:25,565,0,16,230
0043,09:36,576,0,22,230
0043,09:47,587,0,28,230
0043,09:55,595,0,32,230
0043,10:06,606,0,38,230
0043,10:14,614,0,42,230
0043,10:25,625,0,48,230
0043,10:37,637,0,54,230
0043,10:44,644,0,58,230
0043,10:56,656,0,64,230
0043,11:07,667,0,70,230
0043,11:15,675,0,74,230
0043,11:26,686,0,80,230
0043,11:33,693,0,84,230
0043,11:45,705,0,90,230
0043,11:56,716,0,96,230
0043,12:04,724,0,100,230
0043,12:27,747,-178,112,234
0043,13:05,785,-622,132,244
0043,13:24,804,-2044,142,276
0043,13:47,827,2069,154,182
0043,14:06,846,1466,164,196
0043,14:26,866,259,174,224
0043,14:45,885,-889,184,250
0043,15:08,908,-1867,196,272
0043,15:27,927,-2311,206,282
0043,15:45,945,-3111,216,300
0043,16:08,968,-2489,228,286
0043,16:27,987,-3378,238,306
0043,16:46,1006,-4178,248,324
0043,17:05,1025,-3378,258,306
0043,17:28,1048,1724,270,190
0043,17:47,1067,431,280,220
0043,18:06,1086,-178,290,234
0043,18:25,1105,-1156,300,256
0043,18:47,1127,-1956,312,274
0043,19:06,1146,345,322,222
0043,19:25,1165,-800,332,248
0043,19:44,1184,-1778,342,270
0043,20:07,1207,-2844,354,294
0043,20:26,1226,-3111,364,300
0043,21:45,1305,-3467,406,308
0043,22:27,1347,-3556,428,310
0043,23:16,1396,-3556,454,310
0044,08:54,534,0,0,230
0044,09:06,546,0,6,230
0044,09:17,557,0,12,230
0044,09:25,565,0,16,230
0044,09:36,576,0,22,230
0044,09:47,587,0,28,230
0044,09:55,595,0,32,230
0044,10:06,606,0,38,230
0044,10:14,614,0,42,230
0044,10:25,625,0,48,230
0044,10:37,637,0,54,230
0044,10:44,644,0,58,230
0044,10:56,656,0,64,230
0044,11:07,667,0,70,230
0044,11:15,675,0,74,230
0044,11:26,686,0,80,230
0044,11:33,693,0,84,230
0044,11:45,705,0,90,230
0044,11:56,716,0,96,230
0044,12:04,724,0,100,230
0044,12:15,735,0,106,230
0044,12:27,747,0,112,230
0044,12:34,754,0,116,230
0044,12:46,766,0,122,230
0044,12:57,777,0,128,230
0044,13:05,785,0,132,230
0044,13:24,804,-1244,142,244
0044,13:47,827,-1422,154,246
0044,15:27,927,-1600,206,248
0044,15:45,945,-1778,216,250
0044,16:46,1006,-2489,248,258
0044,17:05,1025,-3200,258,266
0044,17:47,1067,-3378,280,268
0044,18:06,1086,-4622,290,282
0044,18:25,1105,-6578,300,304
0044,18:47,1127,-8178,312,322
0044,19:06,1146,-9422,322,336
0044,19:25,1165,-8356,332,324
0044,19:44,1184,-8889,342,330
0044,20:07,1207,-9422,354,336
0044,20:26,1226,-11200,364,356
0044,20:45,1245,-11556,374,360
0044,21:08,1268,-11733,386,362
0044,23:16,1396,-11733,454,362
0045,08:54,534,0,0,310
0045,09:06,546,0,6,310
0045,09:17,557,0,12,310
0045,09:25,565,0,16,310
0045,09:36,576,0,22,310
0045,09:47,587,0,28,310
0045,09:55,595,0,32,310
0045,10:06,606,0,38,310
0045,10:14,614,0,42,310
0045,10:25,625,0,48,310
0045,10:37,637,0,54,310
0045,10:44,644,0,58,310
0045,10:56,656,0,64,310
0045,11:07,667,0,70,310
0045,11:15,675,0,74,310
0045,11:26,686,1026,80,302
0045,11:45,705,2051,90,294
0045,12:46,766,2821,122,288
0045,13:05,785,2308,132,292
0045,13:24,804,3846,142,280
0045,13:47,827,7949,154,248
0045,14:06,846,8974,164,240
0045,14:26,866,15641,174,188
0045,14:45,885,14103,184,200
0045,15:08,908,14359,196,198
0045,15:27,927,14359,206,198
0045,15:45,945,14103,216,200
0045,16:08,968,12564,228,212
0045,16:27,987,11026,238,224
0045,16:46,1006,10000,248,232
0045,17:05,1025,9231,258,238
0045,17:28,1048,7949,270,248
0045,17:47,1067,6923,280,256
0045,18:06,1086,6667,290,258
0045,18:47,1127,6154,312,262
0045,20:26,1226,5641,364,266
0045,20:45,1245,8718,374,242
0045,21:08,1268,14872,386,194
0045,21:27,1287,24359,396,120
0045,21:45,1305,30000,406,76
0045,22:04,1324,35385,416,34
0045,22:27,1347,34615,428,40
0045,23:16,1396,34615,454,40
0046,08:54,534,0,0,230
0046,09:06,546,0,6,230
0046,09:17,557,0,12,230
0046,09:25,565,0,16,230
0046,09:36,576,0,22,230
0046,09:47,587,0,28,230
0046,09:55,595,0,32,230
0046,10:06,606,-178,38,232
0046,12:04,724,-1422,100,246
0046,12:27,747,-2667,112,260
0046,12:46,766,-3022,122,264
0046,13:05,785,-3733,132,272
0046,13:24,804,-4622,142,282
0046,13:47,827,-5156,154,288
0046,14:06,846,-5689,164,294
0046,14:26,866,-5867,174,296
0046,14:45,885,-6756,184,306
0046,15:08,908,-8178,196,322
0046,15:27,927,-8889,206,330
0046,15:45,945,-9778,216,340
0046,16:08,968,-10133,228,344
0046,17:28,1048,-11378,270,358
0046,17:47,1067,-11733,280,362
0046,18:47,1127,-10844,312,352
0046,19:06,1146,-11200,322,356
0046,20:26,1226,-11556,364,360
0046,20:45,1245,-11733,374,362
0046,23:16,1396,-11733,454,362
0047,08:54,534,0,0,240
0047,09:06,546,0,6,240
0047,09:17,557,0,12,240
0047,09:25,565,0,16,240
0047,09:36,576,0,22,240
0047,09:47,587,0,28,240
0047,09:55,595,0,32,240
0047,10:06,606,0,38,240
0047,10:14,614,0,42,240
0047,10:25,625,0,48,240
0047,10:37,637,0,54,240
0047,10:44,644,0,58,240
0047,10:56,656,0,64,240
0047,11:07,667,0,70,240
0047,11:15,675,0,74,240
0047,11:26,686,0,80,240
0047,11:33,693,0,84,240
0047,11:45,705,0,90,240
0047,11:56,716,0,96,240
0047,12:04,724,0,100,240
0047,12:15,735,0,106,240
0047,12:27,747,0,112,240
0047,12:34,754,0,116,240
0047,12:46,766,0,122,240
0047,12:57,777,0,128,240
0047,13:05,785,0,132,240
0047,13:17,797,0,138,240
0047,13:24,804,0,142,240
0047,13:47,827,-1277,154,250
0047,14:06,846,-766,164,246
0047,14:26,866,-2043,174,256
0047,14:45,885,-2809,184,262
0047,15:08,908,-1021,196,248
0047,15:27,927,-511,206,244
0047,15:45,945,-1021,216,248
0047,16:08,968,248,228,238
0047,16:27,987,4215,238,206
0047,16:46,1006,13636,248,130
0047,17:05,1025,14628,258,122
0047,17:28,1048,13636,270,130
0047,17:47,1067,17355,280,100
0047,18:06,1086,20579,290,74
0047,18:25,1105,23306,300,52
0047,18:47,1127,22066,312,62
0047,19:06,1146,20826,322,72
0047,19:25,1165,20826,332,72
0047,20:07,1207,20579,354,74
0047,20:26,1226,19835,364,80
0047,20:45,1245,19835,374,80
0047,21:27,1287,19339,396,84
0047,23:16,1396,19339,454,84
0048,08:54,534,0,0,230
0048,09:06,546,0,6,230
0048,09:17,557,0,12,230
0048,09:25,565,0,16,230
0048,09:36,576,0,22,230
0048,09:47,587,0,28,230
0048,09:55,595,0,32,230
0048,10:06,606,0,38,230
0048,10:14,614,0,42,230
0048,10:25,625,0,48,230
0048,10:37,637,0,54,230
0048,10:44,644,0,58,230
0048,10:56,656,0,64,230
0048,11:07,667,0,70,230
0048,11:15,675,0,74,230
0048,11:26,686,-356,80,234
0048,11:45,705,-533,90,236
0048,12:04,724,-711,100,238
0048,12:27,747,-1422,112,246
0048,12:46,766,-2311,122,256
0048,13:05,785,-3378,132,268
0048,13:24,804,-4800,142,284
0048,13:47,827,-2133,154,254
0048,14:26,866,-3200,174,266
0048,14:45,885,-4800,184,284
0048,15:08,908,-5867,196,296
0048,15:27,927,-7111,206,310
0048,15:45,945,-8533,216,326
0048,16:08,968,-9600,228,338
0048,16:27,987,-9422,238,336
0048,16:46,1006,-8178,248,322
0048,17:05,1025,-9067,258,332
0048,17:28,1048,-9600,270,338
0048,17:47,1067,-10489,280,348
0048,18:06,1086,-10667,290,350
0048,18:25,1105,-11556,300,360
0048,18:47,1127,-12444,312,370
0048,19:06,1146,-12978,322,376
0048,19:25,1165,-12444,332,370
0048,19:44,1184,-9600,342,338
0048,20:07,1207,-10667,354,350
0048,20:26,1226,-11378,364,358
0048,20:45,1245,-11378,374,358
0048,21:27,1287,-11556,396,360
0048,21:45,1305,-12089,406,366
0048,23:16,1396,-12089,454,366
0049,08:54,534,0,0,230
0049,09:06,546,0,6,230
0049,09:17,557,0,12,230
0049,09:25,565,0,16,230
0049,09:36,576,0,22,230
0049,09:47,587,0,28,230
0049,09:55,595,0,32,230
0049,10:06,606,0,38,230
0049,10:14,614,0,42,230
0049,10:25,625,0,48,230
0049,10:37,637,0,54,230
0049,10:44,644,0,58,230
0049,10:56,656,0,64,230
0049,11:07,667,0,70,230
0049,11:15,675,0,74,230
0049,11:26,686,0,80,230
0049,11:33,693,0,84,230
0049,11:45,705,0,90,230
0049,11:56,716,0,96,230
0049,12:04,724,0,100,230
0049,12:15,735,0,106,230
0049,12:27,747,0,112,230
0049,12:34,754,0,116,230
0049,12:46,766,0,122,230
0049,12:57,777,0,128,230
0049,13:05,785,0,132,230
0049,13:17,797,0,138,230
0049,13:24,804,0,142,230
0049,13:36,816,0,148,230
0049,13:47,827,0,154,230
0049,13:55,835,0,158,230
0049,14:06,846,-178,164,234
0049,14:26,866,-622,174,244
0049,15:27,927,-1956,206,274
0049,15:45,945,-3467,216,308
0049,16:08,968,-4000,228,320
0049,18:06,1086,-4089,290,322
0049,18:25,1105,-4711,300,336
0049,19:06,1146,-4800,322,338
0049,19:25,1165,-4889,332,340
0049,20:07,1207,-5422,354,352
0049,20:26,1226,-5689,364,358
0049,23:16,1396,-5689,454,358
0050,08:54,534,0,0,230
0050,09:06,546,0,6,230
0050,09:17,557,0,12,230
0050,09:25,565,0,16,230
0050,09:36,576,0,22,230
0050,09:47,587,0,28,230
0050,09:55,595,0,32,230
0050,10:06,606,0,38,230
0050,10:14,614,0,42,230
0050,10:25,625,0,48,230
0050,10:37,637,0,54,230
0050,10:44,644,0,58,230
0050,10:56,656,0,64,230
0050,11:07,667,0,70,230
0050,11:15,675,0,74,230
0050,11:26,686,0,80,230
0050,11:33,693,0,84,230
0050,11:45,705,0,90,230
0050,11:56,716,0,96,230
0050,12:04,724,-356,100,234
0050,12:27,747,-1600,112,248
0050,13:05,785,-2667,132,260
0050,13:24,804,-4444,142,280
0050,13:47,827,-5867,154,296
0050,14:06,846,-1778,164,250
0050,14:26,866,-3556,174,270
0050,14:45,885,-5156,184,288
0050,15:08,908,-6578,196,304
0050,15:27,927,-8000,206,320
0050,15:45,945,-7822,216,318
0050,16:08,968,-9067,228,332
0050,16:27,987,-10844,238,352
0050,16:46,1006,-12444,248,370
0050,17:05,1025,-13867,258,386
0050,17:28,1048,-12089,270,366
0050,17:47,1067,-9778,280,340
0050,18:06,1086,-10667,290,350
0050,18:25,1105,-12444,300,370
0050,18:47,1127,-13689,312,384
0050,19:06,1146,-13867,322,386
0050,19:25,1165,-14578,332,394
0050,19:44,1184,-14578,342,394
0050,20:07,1207,-15111,354,400
0050,20:26,1226,-12800,364,374
0050,21:08,1268,-12978,386,376
0050,21:27,1287,-12978,396,376
0050,21:45,1305,-13156,406,378
0050,23:16,1396,-13156,454,378
0051,08:54,534,0,0,230
0051,09:06,546,0,6,230
0051,09:17,557,0,12,230
0051,09:25,565,0,16,230
0051,09:36,576,0,22,230
0051,09:47,587,0,28,230
0051,09:55,595,0,32,230
0051,10:06,606,0,38,230
0051,10:14,614,0,42,230
0051,10:25,625,0,48,230
0051,10:37,637,0,54,230
0051,10:44,644,0,58,230
0051,10:56,656,0,64,230
0051,11:07,667,0,70,230
0051,11:15,675,0,74,230
0051,11:26,686,0,80,230
0051,11:33,693,0,84,230
0051,11:45,705,0,90,230
0051,11:56,716,0,96,230
0051,12:04,724,0,100,230
0051,12:15,735,0,106,230
0051,12:27,747,0,112,230
0051,12:34,754,0,116,230
0051,12:46,766,0,122,230
0051,12:57,777,0,128,230
0051,13:05,785,0,132,230
0051,13:17,797,0,138,230
0051,13:24,804,0,142,230
0051,13:36,816,0,148,230
0051,13:47,827,-444,154,240
0051,14:06,846,2155,164,180
0051,14:26,866,3793,174,142
0051,14:45,885,4569,184,124
0051,15:08,908,3276,196,154
0051,15:27,927,1810,206,188
0051,15:45,945,431,216,220
0051,16:08,968,-889,228,250
0051,16:27,987,-2578,238,288
0051,16:46,1006,-2133,248,278
0051,17:05,1025,345,258,222
0051,17:28,1048,5517,270,102
0051,17:47,1067,6724,280,74
0051,18:06,1086,6379,290,82
0051,18:47,1127,6293,312,84
0051,19:06,1146,6034,322,90
0051,20:07,1207,5776,354,96
0051,23:16,1396,5776,454,96
0052,08:54,534,0,0,230
0052,09:06,546,0,6,230
0052,09:17,557,0,12,230
0052,09:25,565,0,16,230
0052,09:36,576,0,22,230
0052,09:47,587,0,28,230
0052,09:55,595,0,32,230
0052,10:06,606,0,38,230
0052,10:14,614,0,42,230
0052,10:25,625,0,48,230
0052,10:37,637,0,54,230
0052,10:44,644,0,58,230
0052,10:56,656,0,64,230
0052,11:07,667,0,70,230
0052,11:15,675,0,74,230
0052,11:26,686,0,80,230
0052,11:33,693,0,84,230
0052,11:45,705,0,90,230
0052,11:56,716,0,96,230
0052,12:04,724,0,100,230
0052,12:15,735,0,106,230
0052,12:27,747,0,112,230
0052,12:34,754,0,116,230
0052,12:46,766,-1244,122,244
0052,13:05,785,-2667,132,260
0052,13:24,804,-4444,142,280
0052,13:47,827,-6044,154,298
0052,14:06,846,-6933,164,308
0052,14:26,866,-8000,174,320
0052,14:45,885,-9422,184,336
0052,15:08,908,-9422,196,336
0052,15:27,927,-11200,206,356
0052,15:45,945,-12089,216,366
0052,16:27,987,-13511,238,382
0052,16:46,1006,-14756,248,396
0052,17:05,1025,-16178,258,412
0052,17:28,1048,-17778,270,430
0052,17:47,1067,-19200,280,446
0052,18:06,1086,-16711,290,418
0052,18:25,1105,-14578,300,394
0052,18:47,1127,-16000,312,410
0052,19:06,1146,-17244,322,424
0052,19:25,1165,-17778,332,430
0052,20:07,1207,-17600,354,428
0052,20:26,1226,-11733,364,362
0052,20:45,1245,-13156,374,378
0052,21:08,1268,-13333,386,380
0052,22:04,1324,-13511,416,382
0052,23:16,1396,-13511,454,382
0053,08:54,534,0,0,240
0053,09:06,546,0,6,240
0053,09:17,557,0,12,240
0053,09:25,565,0,16,240
0053,09:36,576,0,22,240
0053,09:47,587,0,28,240
0053,09:55,595,0,32,240
0053,10:06,606,0,38,240
0053,10:14,614,0,42,240
0053,10:25,625,0,48,240
0053,10:37,637,0,54,240
0053,10:44,644,0,58,240
0053,10:56,656,0,64,240
0053,11:07,667,0,70,240
0053,11:15,675,0,74,240
0053,11:26,686,0,80,240
0053,11:33,693,0,84,240
0053,11:45,705,0,90,240
0053,11:56,716,0,96,240
0053,12:04,724,0,100,240
0053,12:15,735,0,106,240
0053,12:27,747,-766,112,246
0053,12:46,766,-2298,122,258
0053,13:05,785,-3064,132,264
0053,13:24,804,-4851,142,278
0053,13:47,827,-4340,154,274
0053,14:06,846,-5617,164,284
0053,14:26,866,-5872,174,286
0053,14:45,885,-5106,184,280
0053,15:08,908,-6383,196,290
0053,15:27,927,-7915,206,302
0053,15:45,945,-9447,216,314
0053,16:08,968,-10468,228,322
0053,16:27,987,-12255,238,336
0053,16:46,1006,-13787,248,348
0053,17:05,1025,-15064,258,358
0053,17:28,1048,-14809,270,356
0053,17:47,1067,-16340,280,368
0053,18:06,1086,-17617,290,378
0053,18:25,1105,-18128,300,382
0053,18:47,1127,-18383,312,384
0053,19:06,1146,-18894,322,388
0053,19:25,1165,-19915,332,396
0053,19:44,1184,-20426,342,400
0053,20:07,1207,-20936,354,404
0053,23:16,1396,-20936,454,404
0054,08:54,534,0,0,230
0054,09:06,546,0,6,230
0054,09:17,557,0,12,230
0054,09:25,565,0,16,230
0054,09:36,576,0,22,230
0054,09:47,587,0,28,230
0054,09:55,595,0,32,230
0054,10:06,606,-178,38,234
0054,10:25,625,-356,48,238
0054,11:45,705,-622,90,244
0054,12:04,724,-800,100,248
0054,12:27,747,-1956,112,274
0054,12:46,766,-2311,122,282
0054,13:05,785,-2933,132,296
0054,13:24,804,-3911,142,318
0054,13:47,827,-4889,154,340
0054,14:06,846,-5689,164,358
0054,14:26,866,-6756,174,382
0054,14:45,885,-5778,184,360
0054,15:08,908,1121,196,204
0054,15:27,927,431,206,220
0054,15:45,945,-622,216,244
0054,16:08,968,-1156,228,256
0054,16:27,987,-2222,238,280
0054,16:46,1006,-3022,248,298
0054,17:05,1025,-4089,258,322
0054,17:28,1048,-1867,270,272
0054,17:47,1067,-3022,280,298
0054,18:06,1086,-3911,290,318
0054,18:25,1105,-4889,300,340
0054,18:47,1127,-5956,312,364
0054,19:06,1146,-6844,322,384
0054,19:25,1165,-7822,332,406
0054,19:44,1184,-8889,342,430
0054,20:07,1207,-9156,354,436
0054,20:26,1226,-2400,364,284
0054,20:45,1245,-3200,374,302
0054,21:08,1268,-4267,386,326
0054,21:27,1287,-5156,396,346
0054,21:45,1305,-5244,406,348
0054,23:16,1396,-5244,454,348
0055,08:54,534,0,0,230
0055,09:06,546,0,6,230
0055,09:17,557,0,12,230
0055,09:25,565,0,16,230
0055,09:36,576,0,22,230
0055,09:47,587,0,28,230
0055,09:55,595,0,32,230
0055,10:06,606,0,38,230
0055,10:14,614,0,42,230
0055,10:25,625,-711,48,238
0055,10:37,637,-1778,54,250
0055,10:56,656,-2311,64,256
0055,11:07,667,-2844,70,262
0055,11:26,686,-2667,80,260
0055,11:45,705,-3022,90,264
0055,12:04,724,-3733,100,272
0055,13:05,785,-4267,132,278
0055,13:24,804,-5333,142,290
0055,13:47,827,-6044,154,298
0055,14:06,846,-6756,164,306
0055,14:26,866,-7822,174,318
0055,14:45,885,-8711,184,328
0055,15:08,908,-8889,196,330
0055,15:27,927,-9956,206,342
0055,15:45,945,-11022,216,354
0055,16:08,968,-11556,228,360
0055,16:27,987,-12444,238,370
0055,16:46,1006,-12800,248,374
0055,17:05,1025,-13689,258,384
0055,17:28,1048,-14400,270,392
0055,17:47,1067,-15289,280,402
0055,18:06,1086,-15822,290,408
0055,18:25,1105,-15111,300,400
0055,18:47,1127,-16178,312,412
0055,19:06,1146,-16711,322,418
0055,19:25,1165,-17422,332,426
0055,19:44,1184,-18311,342,436
0055,20:07,1207,-18489,354,438
0055,20:26,1226,-18311,364,436
0055,20:45,1245,-17778,374,430
0055,21:08,1268,-17956,386,432
0055,21:27,1287,-18311,396,436
0055,21:45,1305,-18667,406,440
0055,23:16,1396,-18667,454,440
0056,08:54,534,0,0,230
0056,09:06,546,0,6,230
0056,09:17,557,0,12,230
0056,09:25,565,0,16,230
0056,09:36,576,0,22,230
0056,09:47,587,0,28,230
0056,09:55,595,0,32,230
0056,10:06,606,0,38,230
0056,10:14,614,0,42,230
0056,10:25,625,0,48,230
0056,10:37,637,0,54,230
0056,10:44,644,0,58,230
0056,10:56,656,0,64,230
0056,11:07,667,0,70,230
0056,11:15,675,0,74,230
0056,11:26,686,0,80,230
0056,11:33,693,0,84,230
0056,11:45,705,0,90,230
0056,11:56,716,0,96,230
0056,12:04,724,0,100,230
0056,12:15,735,0,106,230
0056,12:27,747,0,112,230
0056,12:34,754,0,116,230
0056,12:46,766,-711,122,238
0056,13:05,785,-1778,132,250
0056,13:24,804,-3200,142,266
0056,13:47,827,-4800,154,284
0056,14:06,846,-5867,164,296
0056,14:26,866,-7289,174,312
0056,14:45,885,-7467,184,314
0056,15:08,908,-8356,196,324
0056,15:27,927,-9422,206,336
0056,15:45,945,-10667,216,350
0056,16:46,1006,-11911,248,364
0056,17:05,1025,-11911,258,364
0056,17:47,1067,-12267,280,368
0056,18:25,1105,-13689,300,384
0056,18:47,1127,-14756,312,396
0056,19:06,1146,-15644,322,406
0056,19:25,1165,-17067,332,422
0056,19:44,1184,-17067,342,422
0056,20:26,1226,-17600,364,428
0056,20:45,1245,-17778,374,430
0056,21:45,1305,-18311,406,436
0056,22:27,1347,-19378,428,448
0056,23:16,1396,-19378,454,448
0057,08:54,534,0,0,240
0057,09:06,546,0,6,240
0057,09:17,557,0,12,240
0057,09:25,565,0,16,240
0057,09:36,576,0,22,240
0057,09:47,587,0,28,240
0057,09:55,595,0,32,240
0057,10:06,606,0,38,240
0057,10:14,614,0,42,240
0057,10:25,625,0,48,240
0057,10:37,637,0,54,240
0057,10:44,644,0,58,240
0057,10:56,656,0,64,240
0057,11:07,667,0,70,240
0057,11:15,675,0,74,240
0057,11:26,686,0,80,240
0057,11:33,693,0,84,240
0057,11:45,705,-255,90,242
0057,12:04,724,-255,100,242
0057,13:24,804,2479,142,220
0057,13:47,827,992,154,232
0057,14:06,846,0,164,240
0057,14:26,866,-1787,174,254
0057,14:45,885,-3064,184,264
0057,15:08,908,-4340,196,274
0057,15:27,927,2479,206,220
0057,15:45,945,8182,216,174
0057,16:08,968,7190,228,182
0057,16:27,987,5455,238,196
0057,16:46,1006,8430,248,172
0057,17:05,1025,14876,258,120
0057,17:28,1048,15372,270,116
0057,17:47,1067,16860,280,104
0057,18:06,1086,23554,290,50
0057,18:25,1105,25537,300,34
0057,18:47,1127,24298,312,44
0057,19:06,1146,23306,322,52
0057,19:25,1165,22810,332,56
0057,19:44,1184,22066,342,62
0057,20:07,1207,21818,354,64
0057,20:26,1226,21570,364,66
0057,21:08,1268,22314,386,60
0057,21:27,1287,21570,396,66
0057,21:45,1305,21074,406,70
0057,23:16,1396,21074,454,70
0058,08:54,534,0,0,240
0058,09:06,546,0,6,240
0058,09:17,557,0,12,240
0058,09:25,565,0,16,240
0058,09:36,576,0,22,240
0058,09:47,587,0,28,240
0058,09:55,595,0,32,240
0058,10:06,606,0,38,240
0058,10:14,614,0,42,240
0058,10:25,625,-255,48,242
0058,11:26,686,-511,80,244
0058,11:45,705,-2298,90,258
0058,12:04,724,-2553,100,260
0058,12:27,747,-3064,112,264
0058,13:05,785,-4085,132,272
0058,13:24,804,-5872,142,286
0058,13:47,827,-6383,154,290
0058,14:06,846,-1532,164,252
0058,14:26,866,-2809,174,262
0058,14:45,885,-4340,184,274
0058,15:08,908,-5106,196,280
