machine,time,minute,value,x_px,y_px
0041,10:14,614,0,42,230
0041,10:25,625,0,48,230
0041,10:37,637,0,54,230
0041,10:44,644,0,58,230
0041,10:56,656,0,64,230
0041,11:07,667,0,70,230
0041,11:15,675,0,74,230
0041,11:26,686,0,80,230
0041,11:33,693,0,84,230
0041,11:45,705,-89,90,232
0041,13:05,785,-622,132,244
0041,13:24,804,-1333,142,260
0041,13:47,827,-1956,154,274
0041,14:26,866,-2756,174,292
0041,14:45,885,-3378,184,306
0041,15:08,908,-4089,196,322
0041,15:27,927,-5867,206,362
0041,15:45,945,-5511,216,354
0041,16:08,968,-6844,228,384
0041,16:27,987,-7733,238,404
0041,17:28,1048,-6933,270,386
0041,17:47,1067,-7378,280,396
0041,18:06,1086,-1333,290,260
0041,18:25,1105,-1511,300,264
0041,18:47,1127,-1422,312,262
0041,19:06,1146,-2400,322,284
0041,19:25,1165,-2933,332,296
0041,20:26,1226,-4356,364,328
0041,20:45,1245,-5422,374,352
0041,21:08,1268,-5511,386,354
0041,21:27,1287,-6222,396,370
0041,21:45,1305,-6311,406,372
0041,22:04,1324,-6400,416,374
0041,23:16,1396,-6400,454,374
0042,08:54,534,0,0,240
0042,09:06,546,0,6,240
0042,09:17,557,0,12,240
0042,09:25,565,0,16,240
0042,09:36,576,0,22,240
0042,09:47,587,0,28,240
0042,09:55,595,0,32,240
0042,10:06,606,0,38,240
0042,10:14,614,0,42,240
0042,10:25,625,0,48,240
0042,10:37,637,0,54,240
0042,10:44,644,0,58,240
0042,10:56,656,992,64,232
0042,11:07,667,496,70,236
0042,11:26,686,-1021,80,248
0042,11:45,705,-1277,90,250
0042,12:04,724,-2043,100,256
0042,12:27,747,-3574,112,268
0042,12:46,766,-4085,122,272
0042,13:05,785,-2298,132,258
0042,13:24,804,-3064,142,264
0042,13:47,827,-4596,154,276
0042,14:06,846,-5106,164,280
0042,14:26,866,-6638,174,292
0042,14:45,885,-8170,184,304
0042,15:08,908,-7915,196,302
0042,15:27,927,-5617,206,284
0042,15:45,945,-7149,216,296
0042,16:08,968,-8426,228,306
0042,16:27,987,-10213,238,320
0042,16:46,1006,-11745,248,332
0042,17:05,1025,-13021,258,342
0042,17:28,1048,-13532,270,346
0042,17:47,1067,-14043,280,350
0042,18:47,1127,-14043,312,350
0042,19:06,1146,-14043,322,350
0042,19:25,1165,-14298,332,352
0042,19:44,1184,-15319,342,360
0042,20:07,1207,-15574,354,362
0042,20:26,1226,-16851,364,372
0042,20:45,1245,-18128,374,382
0042,21:08,1268,-18894,386,388
0042,21:27,1287,-20426,396,400
0042,21:45,1305,-19915,406,396
0042,22:04,1324,-20936,416,404
0042,22:27,1347,-21702,428,410
0042,23:16,1396,-21702,454,410
0043,08:54,534,0,0,230
0043,09:06,546,0,6,230
0043,09:17,557,0,12,230
0043,09:25,565,0,16,230
0043,09:36,576,0,22,230
0043,09:47,587,0,28,230
0043,09:55,595,0,32,230
0043,10:06,606,0,38,230
0043,10:14,614,0,42,230
0043,10:25,625,0,48,230
0043,10:37,637,0,54,230
0043,10:56,656,-889,64,240
0043,11:07,667,-1244,70,244
0043,11:26,686,-1422,80,246
0043,11:45,705,-2844,90,262
0043,12:04,724,-4267,100,278
0043,12:27,747,-6044,112,298
0043,12:46,766,-7289,122,312
0043,13:05,785,-8533,132,326
0043,13:24,804,-10311,142,346
0043,13:47,827,-6044,154,298
0043,14:06,846,-6044,164,298
0043,14:26,866,-8000,174,320
0043,14:45,885,-9600,184,338
0043,15:08,908,-10844,196,352
0043,15:27,927,-12622,206,372
0043,15:45,945,-14222,216,390
0043,16:08,968,-15467,228,404
0043,16:27,987,-17422,238,426
0043,16:46,1006,-17778,248,430
0043,17:05,1025,-18311,258,436
0043,17:28,1048,-18489,270,438
0043,19:25,1165,-18489,332,438
0043,20:07,1207,-18667,354,440
0043,20:26,1226,-18844,364,442
0043,20:45,1245,-19200,374,446
0043,21:08,1268,-19378,386,448
0043,21:45,1305,-19556,406,450
0043,22:04,1324,-19911,416,454
0043,23:16,1396,-19911,454,454
0044,08:54,534,0,0,230
0044,09:06,546,0,6,230
0044,09:17,557,0,12,230
0044,09:25,565,0,16,230
0044,09:36,576,0,22,230
0044,09:47,587,0,28,230
0044,09:55,595,0,32,230
0044,10:06,606,0,38,230
0044,10:14,614,0,42,230
0044,10:25,625,0,48,230
0044,10:37,637,0,54,230
0044,10:44,644,0,58,230
0044,10:56,656,0,64,230
0044,11:07,667,0,70,230
0044,11:15,675,0,74,230
0044,11:26,686,-356,80,234
0044,11:45,705,-533,90,236
0044,12:04,724,-1422,100,246
0044,12:27,747,-2844,112,262
0044,12:46,766,-3911,122,274
0044,13:05,785,-4089,132,276
0044,13:47,827,-4622,154,282
0044,14:06,846,-5689,164,294
0044,14:26,866,-7467,174,314
0044,14:45,885,-5156,184,288
0044,15:08,908,-6578,196,304
0044,15:27,927,-8356,206,324
0044,15:45,945,-9422,216,336
0044,16:08,968,-9244,228,334
0044,16:27,987,-9778,238,340
0044,17:05,1025,-9956,258,342
0044,17:28,1048,-10311,270,346
0044,17:47,1067,-10667,280,350
0044,18:06,1086,-10844,290,352
0044,19:25,1165,-11200,332,356
0044,19:44,1184,-12089,342,366
0044,20:45,1245,-13156,374,378
0044,21:08,1268,-10667,386,350
0044,21:27,1287,-11911,396,364
0044,21:45,1305,-12800,406,374
0044,23:16,1396,-12800,454,374
0045,08:54,534,0,0,230
0045,09:06,546,0,6,230
0045,09:17,557,0,12,230
0045,09:25,565,0,16,230
0045,09:36,576,0,22,230
0045,09:47,587,0,28,230
0045,09:55,595,0,32,230
0045,10:06,606,0,38,230
0045,10:14,614,0,42,230
0045,10:25,625,0,48,230
0045,10:37,637,0,54,230
0045,10:44,644,0,58,230
0045,10:56,656,0,64,230
0045,11:07,667,0,70,230
0045,11:15,675,0,74,230
0045,11:26,686,0,80,230
0045,11:33,693,0,84,230
0045,11:45,705,-178,90,234
0045,12:04,724,-444,100,240
0045,13:05,785,-978,132,252
0045,13:24,804,-1422,142,262
0045,14:26,866,-1600,174,266
0045,14:45,885,-2489,184,286
0045,15:08,908,-3822,196,316
0045,15:27,927,-3822,206,316
0045,15:45,945,-5333,216,350
0045,16:08,968,-5956,228,364
0045,16:46,1006,-5867,248,362
0045,17:05,1025,-2489,258,286
0045,17:28,1048,-356,270,238
0045,17:47,1067,-1867,280,272
0045,18:06,1086,-3111,290,300
0045,18:25,1105,-1867,300,272
0045,18:47,1127,4483,312,126
0045,19:06,1146,6207,322,86
0045,20:45,1245,5862,374,94
0045,21:08,1268,5345,386,106
0045,23:16,1396,5345,454,106
0046,08:54,534,0,0,230
0046,09:06,546,0,6,230
0046,09:17,557,0,12,230
0046,09:25,565,0,16,230
0046,09:36,576,0,22,230
0046,09:47,587,0,28,230
0046,09:55,595,0,32,230
0046,10:06,606,0,38,230
0046,10:14,614,0,42,230
0046,10:25,625,0,48,230
0046,10:37,637,0,54,230
0046,10:44,644,0,58,230
0046,10:56,656,0,64,230
0046,11:07,667,0,70,230
0046,11:15,675,0,74,230
0046,11:26,686,0,80,230
0046,11:33,693,0,84,230
0046,11:45,705,0,90,230
0046,11:56,716,0,96,230
0046,12:04,724,-889,100,240
0046,12:27,747,-356,112,234
0046,12:46,766,-889,122,240
0046,13:05,785,-1600,132,248
0046,13:24,804,-1956,142,252
0046,14:26,866,-3022,174,264
0046,14:45,885,-711,184,238
0046,15:08,908,-533,196,236
0046,15:27,927,-1956,206,252
0046,15:45,945,-3556,216,270
0046,16:08,968,-1422,228,246
0046,16:27,987,2414,238,202
0046,16:46,1006,862,248,220
0046,17:05,1025,-356,258,234
0046,17:28,1048,-1956,270,252
0046,17:47,1067,-2667,280,260
0046,18:06,1086,-3556,290,270
0046,18:25,1105,-1422,300,246
0046,18:47,1127,-1956,312,252
0046,19:25,1165,-2311,332,256
0046,19:44,1184,3103,342,194
0046,20:07,1207,2414,354,202
0046,20:26,1226,1034,364,218
0046,20:45,1245,-178,374,232
0046,21:08,1268,-1244,386,244
0046,21:27,1287,-533,396,236
0046,21:45,1305,1379,406,214
0046,22:04,1324,7759,416,140
0046,22:27,1347,14655,428,60
0046,22:46,1366,14655,438,60
0046,23:16,1396,14655,454,60
0047,08:54,534,0,0,230
0047,09:06,546,0,6,230
0047,09:17,557,0,12,230
0047,09:25,565,0,16,230
0047,09:36,576,0,22,230
0047,09:47,587,0,28,230
0047,09:55,595,0,32,230
0047,10:06,606,0,38,230
0047,10:14,614,0,42,230
0047,10:25,625,0,48,230
0047,10:37,637,0,54,230
0047,10:44,644,0,58,230
0047,10:56,656,0,64,230
0047,11:07,667,0,70,230
0047,11:15,675,0,74,230
0047,11:26,686,0,80,230
0047,11:33,693,0,84,230
0047,11:45,705,-356,90,234
0047,12:27,747,-889,112,240
0047,12:46,766,-1067,122,242
0047,13:05,785,-1422,132,246
0047,13:24,804,-2311,142,256
0047,14:06,846,-3022,164,264
0047,14:26,866,-3556,174,270
0047,14:45,885,-4089,184,276
0047,15:08,908,-4978,196,286
0047,15:27,927,-6578,206,304
0047,15:45,945,-7111,216,310
0047,16:08,968,-2311,228,256
0047,16:27,987,1379,238,214
0047,16:46,1006,0,248,230
0047,17:05,1025,-1244,258,244
0047,17:28,1048,-2844,270,262
0047,17:47,1067,-4267,280,278
0047,18:06,1086,172,290,228
0047,18:25,1105,5172,300,170
0047,19:06,1146,5000,322,172
0047,19:25,1165,3621,332,188
0047,19:44,1184,5517,342,166
0047,20:07,1207,11034,354,102
0047,20:26,1226,9310,364,122
0047,20:45,1245,8103,374,136
0047,21:08,1268,7586,386,142
0047,21:27,1287,7586,396,142
0047,23:16,1396,7586,454,142
0048,08:54,534,0,0,230
0048,09:06,546,0,6,230
0048,09:17,557,0,12,230
0048,09:25,565,0,16,230
0048,09:36,576,0,22,230
0048,09:47,587,0,28,230
0048,09:55,595,0,32,230
0048,10:06,606,0,38,230
0048,10:14,614,0,42,230
0048,10:25,625,0,48,230
0048,10:37,637,-356,54,234
0048,10:56,656,172,64,228
0048,11:07,667,-178,70,232
0048,11:26,686,3621,80,188
0048,11:45,705,8793,90,128
0048,12:04,724,12759,100,82
0048,12:27,747,15172,112,54
0048,13:24,804,14483,142,62
0048,13:47,827,13103,154,78
0048,14:06,846,13793,164,70
0048,14:26,866,13276,174,76
0048,15:08,908,12414,196,86
0048,15:27,927,11207,206,100
0048,15:45,945,9828,216,116
0048,16:08,968,8966,228,126
0048,17:05,1025,8621,258,130
0048,17:28,1048,8276,270,134
0048,17:47,1067,7931,280,138
0048,18:06,1086,6897,290,150
0048,18:25,1105,5690,300,164
0048,18:47,1127,5517,312,166
0048,19:25,1165,4310,332,180
0048,19:44,1184,4310,342,180
0048,20:26,1226,3103,364,194
0048,20:45,1245,1724,374,210
0048,21:45,1305,1379,406,214
0048,22:04,1324,690,416,222
0048,22:27,1347,-356,428,234
0048,23:16,1396,-356,454,234
0049,08:54,534,0,0,230
0049,09:06,546,0,6,230
0049,09:17,557,0,12,230
0049,09:25,565,0,16,230
0049,09:36,576,0,22,230
0049,09:47,587,0,28,230
0049,09:55,595,0,32,230
0049,10:06,606,0,38,230
0049,10:14,614,0,42,230
0049,10:25,625,0,48,230
0049,10:37,637,0,54,230
0049,10:44,644,0,58,230
0049,10:56,656,0,64,230
0049,11:07,667,0,70,230
0049,11:15,675,0,74,230
0049,11:26,686,0,80,230
0049,11:33,693,0,84,230
0049,11:45,705,0,90,230
0049,11:56,716,0,96,230
0049,12:04,724,0,100,230
0049,12:15,735,0,106,230
0049,12:27,747,0,112,230
0049,12:34,754,0,116,230
0049,12:46,766,-356,122,234
0049,13:05,785,1379,132,214
0049,13:24,804,5517,142,166
0049,13:47,827,4483,154,178
0049,14:06,846,3103,164,194
0049,14:26,866,2241,174,204
0049,14:45,885,1552,184,212
0049,15:08,908,1034,196,218
0049,15:27,927,1034,206,218
0049,15:45,945,1552,216,212
0049,16:08,968,345,228,226
0049,16:27,987,-178,238,232
0049,16:46,1006,-711,248,238
0049,17:05,1025,1552,258,212
0049,17:28,1048,7069,270,148
0049,17:47,1067,11034,280,102
0049,18:06,1086,11552,290,96
0049,18:25,1105,11724,300,94
0049,18:47,1127,16897,312,34
0049,19:06,1146,19483,322,4
0049,19:25,1165,19138,332,8
0049,20:07,1207,18103,354,20
0049,20:26,1226,16724,364,36
0049,20:45,1245,15172,374,54
0049,21:08,1268,17586,386,26
0049,21:27,1287,16379,396,40
0049,21:45,1305,15000,406,56
0049,22:04,1324,13793,416,70
0049,22:27,1347,12414,428,86
0049,23:16,1396,12414,454,86
0050,08:54,534,0,0,230
0050,09:06,546,0,6,230
0050,09:17,557,0,12,230
0050,09:25,565,0,16,230
0050,09:36,576,0,22,230
0050,09:47,587,0,28,230
0050,09:55,595,0,32,230
0050,10:06,606,0,38,230
0050,10:25,625,-1244,48,244
0050,10:37,637,-2311,54,256
0050,10:56,656,-356,64,234
0050,11:07,667,2241,70,204
0050,11:26,686,2414,80,202
0050,11:45,705,2759,90,198
0050,12:04,724,3793,100,186
0050,12:27,747,3276,112,192
0050,12:46,766,2414,122,202
0050,13:05,785,1207,132,216
0050,13:24,804,345,142,226
0050,13:47,827,-356,154,234
0050,14:06,846,-1422,164,246
0050,14:26,866,-1244,174,244
0050,14:45,885,-711,184,238
0050,15:08,908,-1956,196,252
0050,15:27,927,-3556,206,270
0050,15:45,945,-4622,216,282
0050,16:08,968,-5333,228,290
0050,16:27,987,-6933,238,308
0050,16:46,1006,-8356,248,324
0050,17:05,1025,-9600,258,338
0050,17:28,1048,-11200,270,356
0050,17:47,1067,-12444,280,370
0050,18:06,1086,-13689,290,384
0050,18:25,1105,-15289,300,402
0050,18:47,1127,-11378,312,358
0050,19:06,1146,-10311,322,346
0050,20:26,1226,-11200,364,356
0050,21:08,1268,-11378,386,358
0050,21:45,1305,-11556,406,360
0050,22:27,1347,-11556,428,360
0050,23:16,1396,-11556,454,360
0051,08:54,534,0,0,230
0051,09:06,546,0,6,230
0051,09:17,557,0,12,230
0051,09:25,565,0,16,230
0051,09:36,576,0,22,230
0051,09:47,587,0,28,230
0051,09:55,595,0,32,230
0051,10:06,606,0,38,230
0051,10:14,614,0,42,230
0051,10:25,625,0,48,230
0051,10:37,637,0,54,230
0051,10:44,644,0,58,230
0051,10:56,656,-533,64,236
0051,11:07,667,-1067,70,242
0051,11:26,686,-1600,80,248
0051,12:27,747,-1600,112,248
0051,12:46,766,-1956,122,252
0051,13:05,785,-3022,132,264
0051,13:24,804,-4622,142,282
0051,13:47,827,-6044,154,298
0051,14:06,846,-5156,164,288
0051,14:26,866,-6400,174,302
0051,14:45,885,-7467,184,314
0051,15:08,908,-8889,196,330
0051,15:27,927,-5333,206,290
0051,15:45,945,-1244,216,244
0051,16:08,968,-1422,228,246
0051,16:27,987,345,238,226
0051,16:46,1006,4310,248,180
0051,17:05,1025,3276,258,192
0051,17:28,1048,1724,270,210
0051,17:47,1067,2241,280,204
0051,18:06,1086,3103,290,194
0051,18:25,1105,1379,300,214
0051,18:47,1127,3448,312,190
0051,19:06,1146,3966,322,184
0051,19:25,1165,10517,332,108
0051,19:44,1184,9138,342,124
0051,20:07,1207,7931,354,138
0051,20:26,1226,7414,364,144
0051,23:16,1396,7414,454,144
0052,08:54,534,0,0,230
0052,09:06,546,0,6,230
0052,09:17,557,0,12,230
0052,09:25,565,0,16,230
0052,09:36,576,0,22,230
0052,09:47,587,0,28,230
0052,09:55,595,0,32,230
0052,10:06,606,0,38,230
0052,10:14,614,0,42,230
0052,10:25,625,0,48,230
0052,10:37,637,0,54,230
0052,10:44,644,0,58,230
0052,10:56,656,0,64,230
0052,11:07,667,0,70,230
0052,11:15,675,0,74,230
0052,11:26,686,-1067,80,242
0052,11:45,705,-1244,90,244
0052,12:46,766,-1600,122,248
0052,14:45,885,-1956,184,252
0052,15:27,927,-2133,206,254
0052,15:45,945,-2667,216,260
0052,16:08,968,-1422,228,246
0052,16:27,987,5862,238,162
0052,16:46,1006,5517,248,166
0052,17:05,1025,6207,258,158
0052,17:28,1048,4828,270,174
0052,17:47,1067,4483,280,178
0052,18:06,1086,8966,290,126
0052,18:25,1105,15690,300,48
0052,18:47,1127,19138,312,8
0052,19:06,1146,19655,322,2
0052,19:25,1165,18448,332,16
0052,19:44,1184,18276,342,18
0052,20:07,1207,17586,354,26
0052,20:26,1226,16034,364,44
0052,20:45,1245,16034,374,44
0052,23:16,1396,16034,454,44
0053,08:54,534,0,0,230
0053,09:06,546,0,6,230
0053,09:17,557,0,12,230
0053,09:25,565,0,16,230
0053,09:36,576,0,22,230
0053,09:47,587,0,28,230
0053,09:55,595,0,32,230
0053,10:06,606,0,38,230
0053,10:14,614,0,42,230
0053,10:25,625,0,48,230
0053,10:37,637,0,54,230
0053,10:44,644,0,58,230
0053,10:56,656,0,64,230
0053,11:07,667,0,70,230
0053,11:15,675,0,74,230
0053,11:26,686,0,80,230
0053,11:33,693,0,84,230
0053,11:45,705,-533,90,236
0053,12:04,724,-178,100,232
0053,12:27,747,-1600,112,248
0053,14:26,866,-2489,174,258
0053,14:45,885,-3733,184,272
0053,15:08,908,-4622,196,282
0053,15:27,927,-5156,206,288
0053,15:45,945,-6756,216,306
0053,16:08,968,-5867,228,296
0053,16:27,987,-6044,238,298
0053,16:46,1006,-3556,248,270
0053,17:05,1025,-4444,258,280
0053,17:28,1048,2931,270,196
0053,17:47,1067,7931,280,138
0053,18:06,1086,6897,290,150
0053,18:25,1105,5345,300,168
0053,18:47,1127,6207,312,158
0053,19:06,1146,4828,322,174
0053,19:25,1165,11379,332,98
0053,19:44,1184,12241,342,88
0053,20:07,1207,13276,354,76
0053,20:26,1226,13276,364,76
0053,20:45,1245,12586,374,84
0053,21:08,1268,12586,386,84
0053,23:16,1396,12586,454,84
0054,08:54,534,0,0,230
0054,09:06,546,0,6,230
0054,09:17,557,0,12,230
0054,09:25,565,0,16,230
0054,09:36,576,0,22,230
0054,09:47,587,0,28,230
0054,09:55,595,0,32,230
0054,10:06,606,0,38,230
0054,10:14,614,0,42,230
0054,10:25,625,0,48,230
0054,10:37,637,0,54,230
0054,10:44,644,0,58,230
0054,10:56,656,0,64,230
0054,11:07,667,86,70,228
0054,11:26,686,-622,80,244
0054,12:04,724,-800,100,248
0054,12:27,747,1466,112,196
0054,12:46,766,4052,122,136
0054,13:05,785,3103,132,158
0054,13:24,804,5345,142,106
0054,13:47,827,4310,154,130
0054,14:06,846,3362,164,152
0054,14:26,866,2241,174,178
0054,14:45,885,1293,184,200
0054,15:08,908,517,196,218
0054,15:27,927,-622,206,244
0054,15:45,945,-1778,216,270
0054,16:08,968,-1867,228,272
0054,16:27,987,-2222,238,280
0054,16:46,1006,-3911,248,318
0054,17:05,1025,-4711,258,336
0054,18:47,1127,-5244,312,348
0054,19:06,1146,-5689,322,358
0054,19:44,1184,-4711,342,336
0054,20:07,1207,-5867,354,362
0054,20:26,1226,-6578,364,378
0054,22:04,1324,-6844,416,384
0054,22:27,1347,-6844,428,384
0054,23:16,1396,-6844,454,384
0055,08:54,534,0,0,230
0055,09:06,546,0,6,230
0055,09:17,557,0,12,230
0055,09:25,565,0,16,230
0055,09:36,576,0,22,230
0055,09:47,587,0,28,230
0055,09:55,595,0,32,230
0055,10:06,606,0,38,230
0055,10:14,614,0,42,230
0055,10:25,625,-89,48,232
0055,10:37,637,-1067,54,254
0055,10:56,656,-2044,64,276
0055,11:07,667,-2489,70,286
0055,11:26,686,1121,80,204
0055,11:45,705,259,90,224
0055,12:27,747,0,112,230
0055,12:46,766,1638,122,192
0055,13:05,785,5603,132,100
0055,13:24,804,6983,142,68
0055,13:47,827,6466,154,80
0055,14:06,846,5345,164,106
0055,14:26,866,5172,174,110
0055,14:45,885,4483,184,126
0055,15:08,908,3362,196,152
0055,15:27,927,3621,206,146
0055,15:45,945,4224,216,132
0055,16:08,968,2931,228,162
0055,16:27,987,1638,238,192
0055,16:46,1006,1552,248,194
0055,17:05,1025,862,258,210
0055,17:28,1048,-889,270,250
0055,17:47,1067,-1600,280,266
0055,18:06,1086,-1867,290,272
0055,18:25,1105,-2667,300,290
0055,18:47,1127,-4267,312,326
0055,19:06,1146,-3467,322,308
0055,19:25,1165,-4800,332,338
0055,19:44,1184,-6044,342,366
0055,20:07,1207,-6933,354,386
0055,20:26,1226,-7111,364,390
0055,20:45,1245,-8622,374,424
0055,21:08,1268,-5956,386,364
0055,21:27,1287,-1956,396,274
0055,21:45,1305,-2044,406,276
0055,22:04,1324,-2667,416,290
0055,22:27,1347,-3022,428,298
0055,23:16,1396,-3022,454,298
0056,08:54,534,0,0,230
0056,09:06,546,0,6,230
0056,09:17,557,0,12,230
0056,09:25,565,0,16,230
0056,09:36,576,0,22,230
0056,09:47,587,0,28,230
0056,09:55,595,0,32,230
0056,10:06,606,0,38,230
0056,10:14,614,0,42,230
0056,10:25,625,0,48,230
0056,10:37,637,-89,54,232
0056,10:56,656,-533,64,242
0056,12:27,747,-622,112,244
0056,13:47,827,-711,154,246
0056,14:45,885,-1600,184,266
0056,15:08,908,-2667,196,290
0056,15:27,927,-4533,206,332
0056,15:45,945,-6133,216,368
0056,16:08,968,-6400,228,374
0056,16:27,987,-6667,238,380
0056,16:46,1006,-3911,248,318
0056,17:05,1025,-4089,258,322
0056,17:47,1067,-4533,280,332
0056,18:06,1086,-4978,290,342
0056,18:25,1105,-5778,300,360
0056,18:47,1127,-6133,312,368
0056,19:06,1146,-7289,322,394
0056,19:25,1165,-5689,332,358
0056,19:44,1184,-89,342,232
0056,20:07,1207,948,354,208
0056,20:26,1226,-178,364,234
0056,21:27,1287,-267,396,236
0056,21:45,1305,-978,406,252
0056,22:04,1324,-1244,416,258
0056,23:16,1396,-1244,454,258
0057,08:54,534,0,0,230
0057,09:06,546,0,6,230
0057,09:17,557,0,12,230
0057,09:25,565,0,16,230
0057,09:36,576,0,22,230
0057,09:47,587,0,28,230
0057,09:55,595,0,32,230
0057,10:06,606,0,38,230
0057,10:14,614,0,42,230
0057,10:25,625,0,48,230
0057,10:37,637,-711,54,238
0057,11:26,686,-1422,80,246
0057,11:45,705,-2311,90,256
0057,12:04,724,-3556,100,270
0057,12:27,747,-5156,112,288
0057,12:46,766,-5689,122,294
0057,13:24,804,-6756,142,306
0057,13:47,827,-7467,154,314
0057,14:06,846,-8711,164,328
0057,14:26,866,-10667,174,350
0057,14:45,885,-12089,184,366
0057,15:08,908,-10133,196,344
0057,15:27,927,-6222,206,300
0057,15:45,945,-6400,216,302
0057,16:27,987,-5511,238,292
0057,16:46,1006,-5511,248,292
0057,17:05,1025,-6756,258,306
0057,17:28,1048,-8356,270,324
0057,17:47,1067,-8533,280,326
0057,18:06,1086,-9956,290,342
0057,18:25,1105,-10667,300,350
0057,18:47,1127,-11378,312,358
0057,19:06,1146,-11733,322,362
0057,19:25,1165,-12267,332,368
0057,19:44,1184,-13689,342,384
0057,20:07,1207,-13867,354,386
0057,21:27,1287,-14044,396,388
0057,22:27,1347,-15467,428,404
0057,23:16,1396,-15467,454,404
0058,08:54,534,0,0,240
0058,09:06,546,0,6,240
0058,09:17,557,0,12,240
0058,09:25,565,0,16,240
0058,09:36,576,0,22,240
0058,09:47,587,0,28,240
0058,09:55,595,0,32,240
0058,10:06,606,0,38,240
0058,10:14,614,0,42,240
0058,10:25,625,-511,48,244
0058,10:56,656,-511,64,244
0058,11:07,667,-1021,70,248
0058,11:26,686,-2553,80,260
0058,11:45,705,-4085,90,272
0058,12:04,724,-3319,100,266
0058,12:27,747,-5106,112,280
0058,12:46,766,-6638,122,292
0058,13:05,785,-7660,132,300
0058,13:24,804,-9702,142,316
0058,13:47,827,-11234,154,328
0058,14:06,846,-12511,164,338
0058,14:26,866,-10723,174,324
0058,14:45,885,-12000,184,334
0058,15:08,908,-13277,196,344
0058,15:27,927,-15064,206,358
0058,15:45,945,-16851,216,372
0058,16:08,968,-18128,228,382
0058,16:27,987,-20170,238,398
0058,16:46,1006,-21702,248,410
0058,17:05,1025,-17872,258,380
0058,17:28,1048,-13532,270,346
0058,17:47,1067,-14298,280,352
0058,18:06,1086,-15574,290,362
0058,18:25,1105,-17617,300,378
0058,18:47,1127,-19149,312,390
0058,19:06,1146,-15319,322,360
0058,19:25,1165,-14298,332,352
0058,19:44,1184,-15064,342,358
0058,20:07,1207,-15830,354,364
0058,20:26,1226,-17106,364,374
0058,23:16,1396,-17106,454,374
0059,08:54,534,0,0,230
0059,09:06,546,0,6,230
0059,09:17,557,0,12,230
0059,09:25,565,0,16,230
