machine,time,minute,value,x_px,y_px
0041,14:06,846,-1067,164,242
0041,14:26,866,-2311,174,256
0041,14:45,885,-2667,184,260
0041,15:08,908,-3733,196,272
0041,15:27,927,-4978,206,286
0041,15:45,945,-5156,216,288
0041,16:08,968,-3911,228,274
0041,16:27,987,-5156,238,288
0041,16:46,1006,-6400,248,302
0041,17:05,1025,-7467,258,314
0041,17:47,1067,-8000,280,320
0041,18:06,1086,-8356,290,324
0041,19:44,1184,-9422,342,336
0041,22:04,1324,-10311,416,346
0041,23:16,1396,-10311,454,346
0042,08:54,534,0,0,230
0042,09:06,546,0,6,230
0042,09:17,557,0,12,230
0042,09:25,565,0,16,230
0042,09:36,576,0,22,230
0042,09:47,587,0,28,230
0042,09:55,595,0,32,230
0042,10:06,606,0,38,230
0042,10:14,614,0,42,230
0042,10:25,625,0,48,230
0042,10:37,637,0,54,230
0042,10:44,644,0,58,230
0042,10:56,656,0,64,230
0042,11:07,667,0,70,230
0042,11:15,675,0,74,230
0042,11:26,686,0,80,230
0042,11:33,693,0,84,230
0042,11:45,705,0,90,230
0042,11:56,716,0,96,230
0042,12:04,724,-444,100,240
0042,12:27,747,-444,112,240
0042,12:46,766,-533,122,242
0042,13:05,785,-800,132,248
0042,13:24,804,-1511,142,264
0042,13:47,827,-2844,154,294
0042,14:06,846,-3822,164,316
0042,14:26,866,-3822,174,316
0042,14:45,885,-3022,184,298
0042,15:08,908,-3733,196,314
0042,15:27,927,-3911,206,318
0042,16:08,968,-4000,228,320
0042,16:27,987,-2133,238,278
0042,16:46,1006,-3467,248,308
0042,17:05,1025,-3644,258,312
0042,19:25,1165,-4089,332,322
0042,23:16,1396,-4089,454,322
0043,08:54,534,0,0,230
0043,09:06,546,0,6,230
0043,09:17,557,0,12,230
0043,09:25,565,0,16,230
0043,09:36,576,0,22,230
0043,09:47,587,0,28,230
0043,09:55,595,0,32,230
0043,10:06,606,0,38,230
0043,10:14,614,0,42,230
0043,10:25,625,0,48,230
0043,10:37,637,0,54,230
0043,10:44,644,0,58,230
0043,10:56,656,0,64,230
0043,11:07,667,0,70,230
0043,11:15,675,0,74,230
0043,11:26,686,0,80,230
0043,11:33,693,0,84,230
0043,11:45,705,0,90,230
0043,11:56,716,0,96,230
0043,12:04,724,0,100,230
0043,12:15,735,0,106,230
0043,12:27,747,2241,112,204
0043,12:46,766,4828,122,174
0043,13:05,785,6552,132,154
0043,13:24,804,9483,142,120
0043,13:47,827,8103,154,136
0043,14:06,846,7069,164,148
0043,14:26,866,5862,174,162
0043,14:45,885,5172,184,170
0043,15:08,908,10345,196,110
0043,15:27,927,13103,206,78
0043,16:08,968,12931,228,80
0043,16:27,987,11034,238,102
0043,16:46,1006,9828,248,116
0043,17:05,1025,9138,258,124
0043,17:28,1048,14483,270,62
0043,17:47,1067,13621,280,72
0043,18:06,1086,12931,290,80
0043,18:25,1105,17931,300,22
0043,18:47,1127,17069,312,32
0043,19:06,1146,16207,322,42
0043,19:25,1165,15862,332,46
0043,19:44,1184,15690,342,48
0043,20:07,1207,14828,354,58
0043,23:16,1396,14828,454,58
0044,08:54,534,0,0,240
0044,09:06,546,0,6,240
0044,09:17,557,0,12,240
0044,09:25,565,0,16,240
0044,09:36,576,0,22,240
0044,09:47,587,0,28,240
0044,09:55,595,0,32,240
0044,10:06,606,0,38,240
0044,10:14,614,0,42,240
0044,10:25,625,0,48,240
0044,10:37,637,0,54,240
0044,10:44,644,0,58,240
0044,10:56,656,0,64,240
0044,11:07,667,0,70,240
0044,11:15,675,0,74,240
0044,11:26,686,0,80,240
0044,11:33,693,0,84,240
0044,11:45,705,0,90,240
0044,13:24,804,-1021,142,248
0044,13:47,827,-1532,154,252
0044,14:06,846,744,164,234
0044,14:26,866,8430,174,172
0044,14:45,885,9669,184,162
0044,15:08,908,8678,196,170
0044,15:27,927,7190,206,182
0044,15:45,945,8678,216,170
0044,16:08,968,12893,228,136
0044,16:27,987,18347,238,92
0044,16:46,1006,18099,248,94
0044,17:05,1025,16860,258,104
0044,17:28,1048,21570,270,66
0044,17:47,1067,20579,280,74
0044,18:06,1086,19339,290,84
0044,18:25,1105,17603,300,98
0044,18:47,1127,16116,312,110
0044,19:06,1146,15372,322,116
0044,23:16,1396,15372,454,116
0045,08:54,534,0,0,230
0045,09:06,546,0,6,230
0045,09:17,557,0,12,230
0045,09:25,565,0,16,230
0045,09:36,576,0,22,230
0045,09:47,587,0,28,230
0045,09:55,595,0,32,230
0045,10:06,606,0,38,230
0045,10:14,614,0,42,230
0045,10:25,625,0,48,230
0045,10:37,637,0,54,230
0045,10:44,644,0,58,230
0045,10:56,656,0,64,230
0045,11:07,667,0,70,230
0045,11:15,675,0,74,230
0045,11:26,686,-178,80,232
0045,11:45,705,-1600,90,248
0045,12:04,724,517,100,224
0045,12:27,747,-533,112,236
0045,12:46,766,2931,122,196
0045,13:05,785,5345,132,168
0045,13:24,804,3621,142,188
0045,13:47,827,1897,154,208
0045,14:06,846,517,164,224
0045,14:26,866,5345,174,168
0045,14:45,885,6034,184,160
0045,15:08,908,6724,196,152
0045,15:27,927,8276,206,134
0045,15:45,945,12241,216,88
0045,16:08,968,11034,228,102
0045,16:27,987,10345,238,110
0045,16:46,1006,8966,248,126
0045,17:05,1025,9483,258,120
0045,17:28,1048,7759,270,140
0045,17:47,1067,6207,280,158
0045,18:06,1086,5345,290,168
0045,19:25,1165,5172,332,170
0045,21:08,1268,4310,386,180
0045,21:27,1287,4138,396,182
0045,23:16,1396,4138,454,182
0046,08:54,534,0,0,230
0046,09:06,546,0,6,230
0046,09:17,557,0,12,230
0046,09:25,565,0,16,230
0046,09:36,576,0,22,230
0046,09:47,587,0,28,230
0046,09:55,595,0,32,230
0046,10:06,606,0,38,230
0046,10:14,614,0,42,230
0046,10:25,625,0,48,230
0046,10:37,637,0,54,230
0046,10:44,644,0,58,230
0046,10:56,656,0,64,230
0046,11:07,667,0,70,230
0046,11:15,675,0,74,230
0046,11:26,686,0,80,230
0046,11:33,693,0,84,230
0046,11:45,705,0,90,230
0046,11:56,716,0,96,230
0046,12:04,724,0,100,230
0046,12:15,735,0,106,230
0046,12:27,747,0,112,230
0046,12:34,754,0,116,230
0046,12:46,766,0,122,230
0046,12:57,777,0,128,230
0046,13:05,785,0,132,230
0046,13:17,797,0,138,230
0046,13:24,804,-356,142,234
0046,14:26,866,-1422,174,246
0046,14:45,885,-2133,184,254
0046,15:08,908,172,196,228
0046,15:27,927,6897,206,150
0046,15:45,945,5690,216,164
0046,16:08,968,11207,228,100
0046,16:27,987,9655,238,118
0046,16:46,1006,8276,248,134
0046,17:05,1025,7241,258,146
0046,17:28,1048,6724,270,152
0046,17:47,1067,6207,280,158
0046,18:06,1086,5690,290,164
0046,19:25,1165,5000,332,172
0046,20:26,1226,4828,364,174
0046,21:27,1287,4828,396,174
0046,23:16,1396,4828,454,174
0047,08:54,534,0,0,230
0047,09:06,546,0,6,230
0047,09:17,557,0,12,230
0047,09:25,565,0,16,230
0047,09:36,576,0,22,230
0047,09:47,587,0,28,230
0047,09:55,595,0,32,230
0047,10:06,606,0,38,230
0047,10:14,614,0,42,230
0047,10:25,625,0,48,230
0047,10:37,637,0,54,230
0047,10:44,644,0,58,230
0047,10:56,656,0,64,230
0047,11:07,667,0,70,230
0047,11:15,675,0,74,230
0047,11:26,686,-1156,80,256
0047,11:45,705,-2133,90,278
0047,12:04,724,517,100,218
0047,12:27,747,517,112,218
0047,12:46,766,431,122,220
0047,13:05,785,86,132,228
0047,13:24,804,-889,142,250
0047,13:47,827,-2222,154,280
0047,14:06,846,-3378,164,306
0047,14:26,866,1466,174,196
0047,14:45,885,431,184,220
0047,15:08,908,1034,196,206
0047,15:27,927,1207,206,202
0047,15:45,945,-178,216,234
0047,16:08,968,-1422,228,262
0047,16:27,987,-1867,238,272
0047,16:46,1006,-2044,248,276
0047,17:05,1025,-3378,258,306
0047,17:28,1048,-4356,270,328
0047,17:47,1067,-4711,280,336
0047,18:06,1086,-4978,290,342
0047,18:25,1105,-5600,300,356
0047,18:47,1127,-5689,312,358
0047,19:06,1146,-5689,322,358
0047,19:25,1165,-5156,332,346
0047,19:44,1184,-1244,342,258
0047,20:07,1207,-2044,354,276
0047,20:26,1226,-2133,364,278
0047,20:45,1245,-2311,374,282
0047,21:27,1287,-2400,396,284
0047,23:16,1396,-2400,454,284
0048,08:54,534,0,0,230
0048,09:06,546,0,6,230
0048,09:17,557,0,12,230
0048,09:25,565,0,16,230
0048,09:36,576,0,22,230
0048,09:47,587,0,28,230
0048,09:55,595,0,32,230
0048,10:06,606,0,38,230
0048,10:14,614,0,42,230
0048,10:25,625,0,48,230
0048,10:37,637,0,54,230
0048,10:44,644,0,58,230
0048,10:56,656,0,64,230
0048,11:07,667,0,70,230
0048,11:15,675,0,74,230
0048,11:26,686,-178,80,234
0048,11:45,705,-1778,90,270
0048,12:04,724,-2933,100,296
0048,12:27,747,-4622,112,334
0048,12:46,766,-6133,122,368
0048,13:05,785,-5511,132,354
0048,13:24,804,-4622,142,334
0048,13:47,827,-6044,154,366
0048,14:06,846,-7200,164,392
0048,14:26,866,-5422,174,352
0048,14:45,885,-5422,184,352
0048,15:08,908,-4178,196,324
0048,15:27,927,-5956,206,364
0048,15:45,945,-6667,216,380
0048,16:08,968,-7911,228,408
0048,16:27,987,-7556,238,400
0048,16:46,1006,-8533,248,422
0048,17:05,1025,-4711,258,336
0048,17:28,1048,-2133,270,278
0048,17:47,1067,-2844,280,294
0048,18:06,1086,-3022,290,298
0048,19:06,1146,-3289,322,304
0048,19:25,1165,-3556,332,310
0048,20:07,1207,-3733,354,314
0048,20:45,1245,-4089,374,322
0048,21:27,1287,-4711,396,336
0048,23:16,1396,-4711,454,336
0049,08:54,534,0,0,240
0049,09:06,546,0,6,240
0049,09:17,557,0,12,240
0049,09:25,565,0,16,240
0049,09:36,576,0,22,240
0049,09:47,587,0,28,240
0049,09:55,595,0,32,240
0049,10:06,606,-255,38,242
0049,10:25,625,-1277,48,250
0049,10:37,637,-2043,54,256
0049,10:56,656,-3064,64,264
0049,11:07,667,-3574,70,268
0049,11:26,686,-4596,80,276
0049,11:45,705,-5872,90,286
0049,12:04,724,-6894,100,294
0049,12:27,747,-8170,112,304
0049,12:46,766,-9702,122,316
0049,13:05,785,-10979,132,326
0049,13:24,804,-12000,142,334
0049,13:47,827,-13277,154,344
0049,14:06,846,-14298,164,352
0049,14:26,866,-15574,174,362
0049,14:45,885,-16596,184,370
0049,15:08,908,-17362,196,376
0049,15:27,927,-18383,206,384
0049,15:45,945,-19660,216,394
0049,16:08,968,-19915,228,396
0049,16:27,987,-21447,238,408
0049,16:46,1006,-18894,248,388
0049,17:05,1025,-19660,258,394
0049,23:16,1396,-19660,454,394
0050,08:54,534,0,0,230
0050,09:06,546,0,6,230
0050,09:17,557,0,12,230
0050,09:25,565,0,16,230
0050,09:36,576,0,22,230
0050,09:47,587,0,28,230
0050,09:55,595,0,32,230
0050,10:06,606,0,38,230
0050,10:14,614,0,42,230
0050,10:25,625,0,48,230
0050,10:37,637,0,54,230
0050,10:44,644,0,58,230
0050,10:56,656,0,64,230
0050,11:07,667,0,70,230
0050,11:15,675,0,74,230
0050,11:26,686,-356,80,238
0050,12:27,747,-978,112,252
0050,12:46,766,-1778,122,270
0050,13:05,785,-2044,132,276
0050,13:24,804,-3733,142,314
0050,13:47,827,-4800,154,338
0050,14:06,846,-622,164,244
0050,14:26,866,-1600,174,266
0050,14:45,885,1552,184,194
0050,15:08,908,2241,196,178
0050,15:27,927,2500,206,172
0050,15:45,945,2414,216,174
0050,16:08,968,1207,228,202
0050,16:27,987,-533,238,242
0050,16:46,1006,-1689,248,268
0050,17:05,1025,-2844,258,294
0050,17:28,1048,-3022,270,298
0050,17:47,1067,-3378,280,306
0050,18:06,1086,-3378,290,306
0050,18:25,1105,-4444,300,330
0050,19:06,1146,-5244,322,348
0050,19:25,1165,-5600,332,356
0050,20:07,1207,-5867,354,362
0050,23:16,1396,-5867,454,362
0051,08:54,534,0,0,230
0051,09:06,546,0,6,230
0051,09:17,557,0,12,230
0051,09:25,565,0,16,230
0051,09:36,576,0,22,230
0051,09:47,587,0,28,230
0051,09:55,595,0,32,230
0051,10:06,606,0,38,230
0051,10:14,614,0,42,230
0051,10:25,625,0,48,230
0051,10:37,637,0,54,230
0051,10:44,644,0,58,230
0051,10:56,656,0,64,230
0051,11:07,667,0,70,230
0051,11:15,675,0,74,230
0051,11:26,686,0,80,230
0051,11:33,693,0,84,230
0051,11:45,705,0,90,230
0051,11:56,716,0,96,230
0051,12:04,724,-711,100,238
0051,12:27,747,-1244,112,244
0051,12:46,766,4138,122,182
0051,13:05,785,6552,132,154
0051,13:24,804,5862,142,162
0051,13:47,827,5517,154,166
0051,14:06,846,4655,164,176
0051,14:26,866,9828,174,116
0051,14:45,885,10000,184,114
0051,15:08,908,10690,196,106
0051,15:27,927,8793,206,128
0051,15:45,945,7241,216,146
0051,16:08,968,11034,228,102
0051,16:27,987,9655,238,118
0051,16:46,1006,8276,248,134
0051,17:05,1025,7586,258,142
0051,17:28,1048,6207,270,158
0051,17:47,1067,4655,280,176
0051,18:06,1086,3793,290,186
0051,18:25,1105,3621,300,188
0051,18:47,1127,2931,312,196
0051,19:06,1146,1724,322,210
0051,19:25,1165,345,332,226
0051,19:44,1184,-533,342,236
0051,20:07,1207,-1422,354,246
0051,20:45,1245,-2667,374,260
0051,21:08,1268,1379,386,214
0051,21:27,1287,-178,396,232
0051,21:45,1305,-889,406,240
0051,23:16,1396,-889,454,240
0052,08:54,534,0,0,230
0052,09:06,546,0,6,230
0052,09:17,557,0,12,230
0052,09:25,565,0,16,230
0052,09:36,576,0,22,230
0052,09:47,587,0,28,230
0052,09:55,595,0,32,230
0052,10:06,606,0,38,230
0052,10:14,614,0,42,230
0052,10:25,625,0,48,230
0052,10:37,637,0,54,230
0052,10:44,644,0,58,230
0052,10:56,656,0,64,230
0052,11:07,667,0,70,230
0052,11:26,686,1897,80,208
0052,11:45,705,517,90,224
0052,12:04,724,-533,100,236
0052,12:27,747,-1600,112,248
0052,12:46,766,-1778,122,250
0052,13:05,785,-2489,132,258
0052,13:24,804,-3733,142,272
0052,13:47,827,-4089,154,276
0052,14:06,846,-4622,164,282
0052,14:26,866,-5511,174,292
0052,14:45,885,-6400,184,302
0052,15:08,908,-6756,196,306
0052,15:27,927,-4267,206,278
0052,15:45,945,-5156,216,288
0052,16:08,968,-5867,228,296
0052,16:27,987,-7111,238,310
0052,16:46,1006,-7644,248,316
0052,17:05,1025,-8533,258,326
0052,17:28,1048,-8889,270,330
0052,18:25,1105,-9067,300,332
0052,19:06,1146,-10133,322,344
0052,19:25,1165,-10667,332,350
0052,20:26,1226,-11378,364,358
0052,20:45,1245,-11556,374,360
0052,23:16,1396,-11556,454,360
0053,08:54,534,0,0,230
0053,09:06,546,0,6,230
0053,09:17,557,0,12,230
0053,09:25,565,0,16,230
0053,09:36,576,0,22,230
0053,09:47,587,0,28,230
0053,09:55,595,0,32,230
0053,10:06,606,0,38,230
0053,10:14,614,0,42,230
0053,10:25,625,0,48,230
0053,10:37,637,0,54,230
0053,10:44,644,0,58,230
0053,10:56,656,0,64,230
0053,11:07,667,0,70,230
0053,11:15,675,0,74,230
0053,11:26,686,3276,80,192
0053,11:45,705,2759,90,198
0053,12:27,747,2414,112,202
0053,12:46,766,1724,122,210
0053,13:05,785,345,132,226
0053,13:24,804,-1067,142,242
0053,14:06,846,-2133,164,254
0053,14:26,866,-3733,174,272
0053,14:45,885,-5333,184,290
0053,15:08,908,-6578,196,304
0053,15:27,927,-8533,206,326
0053,15:45,945,-9778,216,340
0053,16:08,968,-10489,228,348
0053,16:27,987,-11022,238,354
0053,16:46,1006,-12267,248,368
0053,17:05,1025,-13511,258,382
0053,17:28,1048,-14578,270,394
0053,17:47,1067,-16178,280,412
0053,18:06,1086,-17244,290,424
0053,18:25,1105,-14578,300,394
0053,18:47,1127,-13156,312,378
0053,22:04,1324,-14044,416,388
0053,23:16,1396,-14044,454,388
0054,08:54,534,0,0,310
0054,09:06,546,0,6,310
0054,09:17,557,0,12,310
0054,09:25,565,0,16,310
0054,09:36,576,0,22,310
0054,09:47,587,0,28,310
0054,09:55,595,0,32,310
0054,10:06,606,0,38,310
0054,10:14,614,0,42,310
0054,10:25,625,0,48,310
0054,10:37,637,0,54,310
0054,10:44,644,0,58,310
0054,10:56,656,0,64,310
0054,11:07,667,0,70,310
0054,11:15,675,0,74,310
0054,11:26,686,-260,80,312
0054,11:45,705,6410,90,260
0054,12:04,724,9231,100,238
0054,12:27,747,14615,112,196
0054,12:46,766,16667,122,180
0054,13:05,785,16154,132,184
0054,13:24,804,15385,142,190
0054,14:45,885,15897,184,186
0054,15:08,908,15897,196,186
0054,15:27,927,13846,206,202
0054,15:45,945,12564,216,212
0054,16:08,968,11538,228,220
0054,16:27,987,12051,238,216
0054,16:46,1006,15897,248,186
0054,17:05,1025,14872,258,194
0054,17:28,1048,17179,270,176
0054,17:47,1067,23590,280,126
0054,18:06,1086,24615,290,118
0054,18:25,1105,27949,300,92
0054,18:47,1127,30769,312,70
0054,19:06,1146,34872,322,38
0054,19:25,1165,38974,332,6
0054,19:44,1184,38718,342,8
0054,22:04,1324,38462,416,10
0054,22:27,1347,39231,428,4
0054,23:16,1396,39231,454,4
0055,08:54,534,0,0,230
0055,09:06,546,0,6,230
0055,09:17,557,0,12,230
0055,09:25,565,0,16,230
0055,09:36,576,0,22,230
0055,09:47,587,0,28,230
0055,09:55,595,0,32,230
0055,10:06,606,0,38,230
0055,10:14,614,0,42,230
0055,10:25,625,0,48,230
0055,10:37,637,0,54,230
0055,10:44,644,0,58,230
0055,10:56,656,0,64,230
0055,11:07,667,0,70,230
0055,11:15,675,0,74,230
0055,11:26,686,-356,80,234
0055,12:04,724,-711,100,238
0055,12:27,747,4483,112,178
0055,12:46,766,3621,122,188
0055,13:05,785,4483,132,178
0055,13:24,804,3276,142,192
0055,13:47,827,1897,154,208
0055,14:06,846,862,164,220
0055,14:26,866,1207,174,216
0055,14:45,885,7759,184,140
0055,15:08,908,6897,196,150
0055,15:27,927,5517,206,166
0055,15:45,945,7586,216,142
0055,16:08,968,11552,228,96
0055,16:27,987,10690,238,106
0055,16:46,1006,12586,248,84
0055,17:05,1025,11897,258,92
0055,17:28,1048,12241,270,88
0055,17:47,1067,11897,280,92
0055,21:27,1287,11379,396,98
0055,23:16,1396,11379,454,98
0056,08:54,534,0,0,230
0056,09:06,546,0,6,230
0056,09:17,557,0,12,230
0056,09:25,565,0,16,230
0056,09:36,576,0,22,230
0056,09:47,587,0,28,230
0056,09:55,595,0,32,230
0056,10:06,606,-89,38,232
0056,10:25,625,-356,48,238
0056,11:26,686,-1067,80,254
0056,11:45,705,-2400,90,284
0056,12:04,724,-3022,100,298
0056,12:27,747,-3556,112,310
0056,12:46,766,-4178,122,324
0056,13:05,785,-4711,132,336
0056,13:24,804,-5867,142,362
0056,13:47,827,-5244,154,348
0056,14:06,846,-6489,164,376
0056,14:26,866,-7822,174,406
0056,14:45,885,-8267,184,416
0056,15:08,908,-2044,196,276
0056,15:27,927,-2133,206,278
0056,15:45,945,172,216,226
0056,16:08,968,2414,228,174
0056,16:27,987,948,238,208
0056,16:46,1006,1552,248,194
0056,17:05,1025,345,258,222
0056,17:28,1048,-1067,270,254
0056,17:47,1067,-2133,280,278
0056,19:25,1165,-2667,332,290
0056,19:44,1184,-3467,342,308
0056,20:26,1226,-3822,364,316
0056,23:16,1396,-3822,454,316
0057,08:54,534,0,0,230
0057,09:06,546,0,6,230
0057,09:17,557,0,12,230
0057,09:25,565,0,16,230
0057,09:36,576,0,22,230
0057,09:47,587,0,28,230
0057,09:55,595,0,32,230
0057,10:06,606,0,38,230
0057,10:25,625,-1244,48,244
0057,10:37,637,1379,54,214
0057,10:56,656,517,64,224
0057,11:07,667,0,70,230
0057,11:26,686,-1956,80,252
0057,11:45,705,-3022,90,264
0057,12:04,724,-4267,100,278
0057,12:27,747,-4978,112,286
0057,12:46,766,-4978,122,286
0057,13:05,785,-5156,132,288
0057,13:24,804,-6044,142,298
0057,13:47,827,-7644,154,316
0057,14:06,846,-9067,164,332
0057,14:26,866,-10667,174,350
0057,14:45,885,-11022,184,354
0057,15:08,908,-9778,196,340
0057,15:27,927,-1422,206,246
0057,15:45,945,-533,216,236
0057,16:08,968,-1422,228,246
0057,16:27,987,172,238,228
0057,16:46,1006,-1067,248,242
0057,17:05,1025,-1600,258,248
0057,17:28,1048,-3378,270,268
0057,17:47,1067,-4089,280,276
0057,18:06,1086,-4267,290,278
0057,18:25,1105,-4622,300,282
0057,18:47,1127,-5156,312,288
0057,19:44,1184,-4089,342,276
0057,23:16,1396,-4089,454,276
0058,08:54,534,0,0,240
0058,09:06,546,0,6,240
0058,09:17,557,0,12,240
0058,09:25,565,0,16,240
0058,09:36,576,0,22,240
0058,09:47,587,0,28,240
0058,09:55,595,0,32,240
0058,10:06,606,0,38,240
0058,10:14,614,0,42,240
0058,10:25,625,-170,48,242
0058,10:37,637,661,54,232
0058,10:56,656,4628,64,184
0058,11:07,667,4298,70,188
0058,11:26,686,2975,80,204
0058,12:27,747,2479,112,210
0058,12:46,766,1157,122,226
0058,13:05,785,165,132,238
0058,13:24,804,-1021,142,252
0058,13:47,827,-2553,154,270
0058,14:06,846,-3574,164,282
0058,14:26,866,-4426,174,292
0058,14:45,885,-2213,184,266
0058,15:08,908,-3404,196,280
0058,15:27,927,-4596,206,294
0058,15:45,945,-5617,216,306
0058,16:08,968,-6979,228,322
0058,16:27,987,-7660,238,330
0058,16:46,1006,-8340,248,338
0058,17:05,1025,-8851,258,344
0058,17:28,1048,-9872,270,356
0058,17:47,1067,-10043,280,358
0058,18:25,1105,-10723,300,366
0058,18:47,1127,-12085,312,382
0058,19:06,1146,-12426,322,386
0058,19:25,1165,-12596,332,388
0058,19:44,1184,-10553,342,364
0058,20:07,1207,-5106,354,300
0058,20:26,1226,1488,364,222
0058,20:45,1245,7107,374,154
0058,21:08,1268,11074,386,106
0058,22:04,1324,11074,416,106
0058,23:16,1396,11074,454,106
0059,08:54,534,0,0,230
0059,09:06,546,0,6,230
0059,09:17,557,0,12,230
0059,09:25,565,0,16,230
0059,09:36,576,0,22,230
0059,09:47,587,0,28,230
0059,09:55,595,0,32,230
0059,10:06,606,-178,38,232
0059,10:25,625,-1422,48,246
0059,10:37,637,-1422,54,246
0059,10:56,656,1724,64,210
0059,11:07,667,4483,70,178
0059,11:26,686,6897,80,150
0059,11:45,705,6552,90,154
0059,12:04,724,5690,100,164
0059,12:27,747,4655,112,176
0059,12:46,766,11207,122,100
0059,13:05,785,10690,132,106
0059,13:24,804,9655,142,118
0059,13:47,827,10000,154,114
0059,14:06,846,9310,164,122
0059,14:26,866,8448,174,132
0059,14:45,885,7069,184,148
0059,15:08,908,6034,196,160
0059,15:27,927,5862,206,162
0059,15:45,945,4655,216,176
0059,16:08,968,3793,228,186
0059,16:27,987,2414,238,202
0059,16:46,1006,1379,248,214
0059,17:05,1025,1034,258,218
0059,17:28,1048,0,270,230
0059,17:47,1067,-711,280,238
0059,18:06,1086,-1600,290,248
0059,18:25,1105,-3022,300,264
0059,18:47,1127,862,312,220
0059,19:06,1146,1552,322,212
0059,19:25,1165,517,332,224
0059,20:26,1226,172,364,228
0059,21:27,1287,1207,396,216
0059,21:45,1305,690,406,222
0059,22:04,1324,4483,416,178
0059,22:27,1347,4310,428,180
0059,23:16,1396,4310,454,180
0060,08:54,534,0,0,230
0060,09:06,546,0,6,230
0060,09:17,557,0,12,230
0060,09:25,565,0,16,230
0060,09:36,576,0,22,230
0060,09:47,587,0,28,230
0060,09:55,595,0,32,230
0060,10:06,606,0,38,230
0060,10:14,614,0,42,230
0060,10:25,625,0,48,230
0060,10:37,637,0,54,230
0060,10:44,644,0,58,230
0060,10:56,656,0,64,230
0060,11:07,667,0,70,230
0060,11:15,675,0,74,230
0060,11:26,686,0,80,230
0060,11:33,693,0,84,230
0060,11:45,705,-356,90,238
0060,12:04,724,-711,100,246
0060,12:27,747,-1067,112,254
0060,13:05,785,-1867,132,272
0060,13:24,804,-3289,142,304
0060,13:47,827,-4533,154,332
0060,14:06,846,-3556,164,310
0060,14:26,866,-1244,174,258
0060,14:45,885,-2222,184,280
0060,15:08,908,-2933,196,296
0060,15:27,927,-3644,206,312
0060,15:45,945,-4622,216,334
0060,16:08,968,-5778,228,360
0060,16:27,987,-7556,238,400
